barcode,mclust,x,y
cell_5653,2,4674.707,46141.64
cell_4215,2,11663.022,26530.713
cell_6303,2,3499.9336,31963.346
cell_3384,2,12410.331,41429.457
cell_2262,4,13656.289,28866.523
cell_6330,4,2898.2644,33989.883
cell_7331,10,1242.3702,37644.54
cell_6308,10,3387.0063,33600.05
cell_6171,10,1925.8224,37834.21
cell_6185,10,1581.1311,34614.55
cell_4811,10,6131.313,40532.938
cell_7336,10,1177.0172,36566.35
cell_4138,10,9226.402,29929.637
cell_3972,10,12757.889,28301.355
cell_5186,10,6896.054,32392.205
cell_4785,10,6733.406,42606.91
cell_4718,4,8216.136,40283.156
cell_3480,10,9783.927,41610.094
cell_2463,10,14274.964,25570.666
cell_5214,10,6254.529,32701.559
cell_1897,10,12777.105,36300.184
cell_2328,10,16966.201,25213.438
cell_6199,10,1242.3702,37644.54
cell_5038,10,5279.7773,35710.59
cell_5294,10,9037.066,30069.3
cell_4787,10,6735.5225,41959.965
cell_863,10,18742.428,20317.479
cell_5260,10,5164.1206,33397.344
cell_5259,10,5160.5205,32014.223
cell_6233,10,5094.2637,33761.37
cell_5123,4,8152.4736,35222.008
cell_3853,10,10804.673,30606.18
cell_5169,10,7294.464,31899.178
cell_5920,10,3125.7385,38721.56
cell_6721,4,1004.85016,44469.242
cell_3449,10,10605.177,42216.05
cell_4614,10,6379.214,43998.758
cell_3978,10,12706.855,27947.883
cell_5714,2,3039.1653,42793.22
cell_2320,10,17153.418,24515.945
cell_3436,10,10954.282,40016.95
cell_3931,10,8963.302,31822.805
cell_6325,10,2956.6143,34235.516
cell_5200,2,6553.0522,33454.77
cell_5282,10,4669.5254,31689.33
cell_3849,10,10950.639,30844.018
cell_819,10,17153.418,24515.945
cell_3377,10,12639.069,41228.906
cell_4007,10,11943.785,27831.422
cell_5249,10,5413.508,32662.36
cell_6230,10,5164.1206,33397.344
cell_827,10,16966.201,25213.438
cell_4003,10,12135.998,28095.639
cell_5150,10,7656.835,31687.125
cell_6499,10,3084.3406,27511.889
cell_6252,10,4656.8486,31694.412
cell_2500,10,13540.075,26398.271
cell_6048,10,5279.7773,35710.59
cell_3766,4,13086.022,31573.54
cell_6021,10,1265.6781,40388.75
cell_4601,10,6618.033,44270.938
cell_5250,10,5378.354,33287.92
cell_6492,10,3333.6643,27584.979
cell_3431,10,11077.815,42041.43
cell_3565,10,12777.105,36300.184
cell_3572,10,12708.125,37588.53
cell_5712,10,3049.6042,43625.586
cell_4578,10,7292.9795,43425.895
cell_7640,10,893.02985,34620.72
cell_3847,10,11009.41,33993.84
cell_1904,10,12708.125,37588.53
cell_2312,10,12707.4795,27947.7
cell_2433,10,14943.786,26511.78
cell_2105,4,13086.022,31573.54
cell_2306,10,12757.889,28301.355
cell_5805,4,1004.85016,44469.242
cell_5697,3,3344.6758,45109.66
cell_4148,10,9037.066,30069.3
cell_7039,10,1265.6781,40388.75
cell_3506,10,9290.728,41385.277
cell_6204,10,1177.0172,36566.35
cell_6324,10,3018.601,32498.94
cell_5177,10,7081.9414,33641.215
cell_4803,10,6284.1807,40431.047
cell_5080,10,8963.302,31822.805
cell_3520,10,9056.442,38769.43
cell_2227,10,14463.195,27809.209
cell_5813,10,950.65125,43574.67
cell_4369,10,9763.225,21947.8
cell_4553,10,8327.975,43488.55
cell_6442,10,5162.7637,30876.277
cell_6229,10,5160.5205,32014.223
cell_6135,10,2914.3506,38483.363
cell_2404,10,15522.609,26182.896
cell_5263,10,5094.2637,33761.37
cell_6729,10,950.65125,43574.67
cell_3992,10,12357.943,29846.402
cell_6351,6,2478.9463,32856.098
cell_5189,10,6849.4995,31799.54
cell_5702,10,3298.99,44693.53
cell_2297,10,12856.236,27243.146
cell_4910,10,8606.381,37395.24
cell_5284,10,9226.402,29929.637
cell_7062,10,789.6267,39977.918
cell_5746,10,2416.8757,44552.125
cell_4754,10,7421.834,41730.598
cell_5830,10,5192.6675,42289.496
cell_5781,10,1516.5728,44086.56
cell_5651,10,4766.1724,44340.973
cell_4658,10,4988.82,45412.664
cell_5705,10,3238.1772,44467.86
cell_1606,3,14964.279,39968.562
cell_1879,3,13187.348,36284.684
cell_1878,3,13199.208,37970.11
cell_1877,3,13242.015,36401.664
cell_4770,3,6965.1177,41971.184
cell_3512,10,9213.355,40513.965
cell_2113,10,12936.35,33634.105
cell_1750,3,15579.37,37503.863
cell_1666,3,12969.545,41485.1
cell_3503,10,9367.148,41239.473
cell_4821,10,5962.193,41306.387
cell_3700,10,9912.675,39185.45
cell_5666,3,4300.8223,44600.79
cell_6044,10,789.6267,39977.918
cell_3339,10,9108.54,43413.45
cell_5829,10,5204.4023,41921.188
cell_5662,3,4404.6064,43654.035
cell_1841,10,13985.294,37726.887
cell_4587,10,7007.327,43899.195
cell_365,3,20732.637,35072.516
cell_5639,10,5085.653,45606.68
cell_3539,10,8708.233,42729.523
cell_6713,3,1308.3479,44536.098
cell_5690,3,3560.3901,42836.277
cell_3639,10,11307.129,37823.83
cell_4665,10,4766.1724,44340.973
cell_4711,3,8337.884,42235.79
cell_1632,10,14395.926,39811.766
cell_4671,10,9307.717,40952.75
cell_4793,3,6598.2075,42784.38
cell_5640,10,5102.8413,44821.73
cell_1612,10,14742.493,39282.324
cell_3546,3,13199.208,37970.11
cell_5706,10,3203.096,44769.023
cell_5691,10,3527.2798,43096.79
cell_4570,3,7587.727,43424.426
cell_3554,10,13027.657,36986.715
cell_1855,3,13675.272,37388.5
cell_5700,3,3339.264,46139.395
cell_5797,3,1308.3479,44536.098
cell_4640,3,5626.37,43389.004
cell_4649,10,5338.823,44876.246
cell_6762,3,80.90475,44909.027
cell_5837,10,4934.955,41299.145
cell_5726,3,2767.5476,45714.785
cell_4710,10,8390.761,40269.58
cell_3587,10,12481.255,38397.332
cell_3537,10,8676.915,40300.48
cell_3516,3,9100.035,39876.24
cell_5755,10,2248.5886,44289.746
cell_3545,3,13242.015,36401.664
cell_3488,10,9700.172,41912.812
cell_4759,10,7205.083,43180.938
cell_4607,10,6496.392,43711.035
cell_4862,10,4934.955,41299.145
cell_5704,10,3227.5854,44267.664
cell_4792,10,6610.5366,42161.727
cell_4581,10,7274.3667,44426.19
cell_4648,10,5384.9463,44242.59
cell_3486,10,9743.349,42602.27
cell_5803,10,1099.1283,45736.848
cell_1660,10,13179.729,40019.71
cell_3547,3,13187.348,36284.684
cell_1615,3,14703.13,40254.82
cell_6714,3,1244.0176,44401.4
cell_3586,3,12483.132,37651.516
cell_3438,10,10856.153,41533.25
cell_3432,10,11045.7705,39631.816
cell_3643,10,11204.141,38190.35
cell_5909,3,3443.8997,42331.33
cell_5848,10,4685.718,41171.86
cell_3360,10,13179.729,40019.71
cell_3468,3,10095.601,40428.035
cell_4576,10,7359.8647,43414.176
cell_4873,10,4686.1177,41170.742
cell_4700,10,8698.743,40324.227
cell_3754,10,8696.338,39060.27
cell_4756,10,7274.9014,41814.1
cell_3481,3,9820.718,42250.992
cell_6717,10,1165.0557,44825.773
cell_5676,10,4005.5266,43298.062
cell_1696,10,16975.588,38280.66
cell_5737,3,2491.6716,43738.125
cell_5822,10,750.6255,45101.44
cell_4799,10,6410.409,40265.09
cell_3508,10,9292.756,40871.945
cell_5637,10,5211.5215,44315.535
cell_5695,10,3405.3257,43035.855
cell_3482,3,9783.975,41198.027
cell_6738,10,750.6255,45101.44
cell_1608,3,14923.589,40538.926
cell_4868,10,4844.5674,41032.797
cell_4758,10,7288.7056,39872.703
cell_4560,10,8024.0176,43603.664
cell_5635,10,5331.636,44879.15
cell_5788,10,1420.7122,46632.465
cell_1670,10,12975.772,41252.46
cell_6736,10,782.45526,45240.78
cell_3510,10,9210.962,39683.227
cell_4704,10,8674.431,41310.63
cell_5798,3,1244.0176,44401.4
cell_4734,10,7762.0938,41475.312
cell_5728,10,2740.972,45513.176
cell_5732,10,2605.3633,45412.54
cell_6723,10,987.8106,43280.887
cell_1724,10,16236.559,37373.66
cell_5686,3,3712.3892,43250.117
cell_4688,3,8925.212,42557.234
cell_5789,10,1388.1646,43895.465
cell_4654,10,5102.8413,44821.73
cell_4685,3,8994.034,42020.0
cell_4669,10,9302.749,41359.29
cell_4580,10,7288.178,44318.465
cell_3362,3,13086.375,39698.043
cell_4637,10,5815.086,43584.867
cell_4651,10,5211.5215,44315.535
cell_4680,10,9093.466,38920.273
cell_5927,2,3023.679,42025.36
cell_4595,10,6740.8867,44205.52
cell_3802,3,12364.968,34003.043
cell_6740,3,654.05115,45994.438
cell_4675,10,9213.355,40513.965
cell_1722,10,16241.588,37535.96
cell_3581,10,12545.967,38508.83
cell_1662,3,13086.375,39698.043
cell_3396,3,11901.728,39382.133
cell_1811,3,14430.891,37308.816
cell_4684,10,9006.57,42171.03
cell_1654,3,13523.487,39623.188
cell_6017,10,1314.095,39243.48
cell_4647,10,5467.938,43270.83
cell_5776,10,1567.8824,43379.996
cell_4788,10,6719.7583,41815.12
cell_3420,3,11451.791,39804.168
cell_3580,10,12567.611,37311.758
cell_5780,10,1510.3116,44205.28
cell_3433,10,11001.021,39498.594
cell_5731,10,2621.3813,43182.598
cell_1657,3,13354.433,40860.227
cell_5689,3,3559.1333,46192.953
cell_3674,10,10376.851,38553.98
cell_3472,3,9974.787,40107.473
cell_3521,10,9006.57,42171.03
cell_1656,2,13417.505,40467.977
cell_3522,3,8994.034,42020.0
cell_1886,10,13027.657,36986.715
cell_3541,10,8678.033,41308.66
cell_6255,10,4639.9204,33631.26
cell_4618,10,6235.0273,44223.562
cell_4679,3,9100.035,39876.24
cell_3649,10,11005.023,39212.477
cell_5733,10,2587.5728,43052.266
cell_2232,10,14341.977,27194.438
cell_5644,10,4988.82,45412.664
cell_6719,10,1099.1283,45736.848
cell_5782,10,1517.2057,45544.02
cell_3627,10,11597.756,37505.805
cell_5820,10,782.45526,45240.78
cell_4765,10,7008.1562,41560.527
cell_3370,10,12975.772,41252.46
cell_4584,10,7168.2554,43487.195
cell_3774,10,12936.35,33634.105
cell_4689,4,8955.66,42978.21
cell_4764,10,7019.2876,43238.84
cell_4755,10,7324.4663,41032.81
cell_5843,10,4844.5674,41032.797
cell_3632,3,11518.433,39211.31
cell_3428,10,11153.972,40302.39
cell_6007,2,1529.9811,39512.37
cell_3366,3,12969.545,41485.1
cell_4854,10,5204.4023,41921.188
cell_4594,10,6760.6206,43561.72
cell_4766,10,7013.255,39976.33
cell_3464,3,10185.719,39260.71
cell_3426,10,11201.701,39797.383
cell_4855,10,5192.6675,42289.496
cell_5817,3,811.1585,46217.535
cell_1611,10,14778.969,39398.36
cell_5801,10,1165.0557,44825.773
cell_4626,3,6078.4775,43381.168
cell_1634,3,14240.857,39586.098
cell_3728,10,9359.221,35687.785
cell_6733,3,811.1585,46217.535
cell_5722,10,2770.4514,44141.395
cell_4728,3,7970.3364,42078.195
cell_5778,3,1548.6589,45937.37
cell_1665,3,13057.995,41010.16
cell_1617,10,14655.2705,39663.336
cell_4600,10,6635.973,43705.13
cell_332,10,16975.588,38280.66
cell_3355,10,8689.267,42784.83
cell_2427,10,15108.004,26307.346
cell_5026,3,5742.0195,37749.582
cell_3365,3,13057.995,41010.16
cell_3498,3,9485.212,40338.957
cell_4763,3,7072.045,42303.105
cell_5779,10,1519.53,43646.168
cell_4653,10,5085.653,45606.68
cell_3425,3,11285.681,40898.375
cell_4808,3,6191.4004,40950.766
cell_3405,3,11706.755,40834.742
cell_3872,3,10368.925,34263.773
cell_4642,3,5584.4893,45208.78
cell_245,3,19348.385,36410.426
cell_4569,3,7643.703,43811.305
cell_4988,3,6771.464,36444.36
cell_3860,3,10620.8545,32464.172
cell_272,3,18474.625,37889.812
cell_1569,2,17115.785,38852.914
cell_71,3,22405.893,33179.72
cell_1663,3,13106.983,40548.953
cell_204,3,20572.809,36074.914
cell_5650,3,4817.151,45568.645
cell_1680,3,17298.8,36839.68
cell_274,3,18445.713,36265.477
cell_1785,3,14976.067,37310.668
cell_341,3,16713.291,37369.14
cell_3430,3,11068.056,41139.49
cell_5028,3,5692.795,35646.96
cell_3838,3,11354.862,33229.027
cell_4606,10,6507.335,44525.695
cell_6132,3,2972.349,35990.613
cell_749,3,19263.68,25368.42
cell_5073,3,9094.342,33929.87
cell_1720,3,16238.496,37223.48
cell_5206,3,6451.8647,34902.617
cell_4712,3,8366.71,42380.316
cell_4620,3,6188.3022,44682.125
cell_7346,3,854.9889,37024.066
cell_6085,3,4345.8613,36512.93
cell_18,3,22345.463,35106.93
cell_4605,3,6517.399,44639.32
cell_7355,3,658.8189,36784.676
cell_3401,3,11812.028,38516.746
cell_2050,3,14321.026,30978.256
cell_6742,3,601.98035,44360.82
cell_2195,2,15356.014,29284.688
cell_3392,3,11969.324,40718.004
cell_250,3,19080.102,35581.746
cell_5809,3,986.2605,44159.117
cell_3308,3,11707.698,42493.094
cell_3505,3,9372.142,42410.016
cell_3322,3,9981.258,43385.03
cell_284,3,18134.004,36712.066
cell_3828,3,11583.452,32772.344
cell_7371,3,205.05478,37034.863
cell_62,2,22523.764,33922.047
cell_1813,3,14393.939,37028.555
cell_4619,3,6198.3843,43883.203
cell_5745,3,2394.2178,43238.934
cell_4912,3,8599.944,34773.18
cell_3820,3,11815.004,32516.865
cell_4699,3,8716.138,40476.555
cell_4694,3,8836.449,41604.867
cell_5039,3,5233.5435,35965.465
cell_5892,3,3691.6072,42176.383
cell_352,3,21124.373,33710.4
cell_4552,3,8370.079,43882.625
cell_5799,3,1266.772,45540.758
cell_2221,3,14717.052,30230.148
cell_6214,3,854.9889,37024.066
cell_259,3,18850.12,35795.332
cell_5736,3,2508.1558,44003.973
cell_3866,3,10537.887,34008.582
cell_32,2,21749.953,34954.266
cell_3378,3,12607.754,39467.465
cell_3893,3,9846.909,32423.918
cell_6715,3,1266.772,45540.758
cell_257,3,18939.28,36576.953
cell_4643,3,5578.9966,45440.81
cell_3465,2,10144.52,41142.965
cell_4571,3,7506.166,44339.605
cell_1593,3,15451.456,39683.242
cell_5221,3,6039.181,34966.254
cell_1706,2,16719.393,38375.81
cell_3552,3,13054.807,39189.406
cell_6110,3,3624.9497,37810.14
cell_1652,3,13563.906,38660.562
cell_3936,3,8833.303,35173.05
cell_3876,3,10340.191,33016.03
cell_6725,3,986.2605,44159.117
cell_5199,3,6609.4204,34253.836
cell_3532,3,8747.999,41469.645
cell_3821,3,11764.767,31478.408
cell_3867,3,10519.017,33359.02
cell_4610,3,6407.179,44677.29
cell_3421,2,11375.718,41617.6
cell_4636,3,5785.634,45190.23
cell_6160,2,2305.364,36968.703
cell_2280,3,13221.201,30259.564
cell_6075,2,4594.34,35607.445
cell_2168,3,16077.987,30910.559
cell_735,3,20236.086,25501.219
cell_747,3,19427.48,27189.344
cell_3496,3,9546.179,41258.82
cell_306,3,17566.574,35713.125
cell_262,3,18724.004,37461.062
cell_7379,3,54.6661,37619.54
cell_5156,3,7526.633,34953.67
cell_314,3,17290.465,37530.97
cell_4925,3,8336.081,35469.53
cell_3752,3,8798.751,35501.824
cell_304,3,17573.162,36095.51
cell_4919,2,8498.489,35219.59
cell_6183,3,1685.5377,38124.28
cell_1638,3,14044.156,38827.16
cell_225,3,19989.838,35466.395
cell_1594,3,15412.487,39856.41
cell_4659,3,5006.6763,45155.695
cell_74,3,22292.352,34514.816
cell_5761,3,1902.7626,45899.105
cell_4743,3,7583.403,40572.395
cell_3393,3,11959.786,40141.312
cell_436,3,19536.004,34373.25
cell_1637,3,14153.213,40292.23
cell_3830,2,11575.105,31159.828
cell_6159,3,2317.5205,36735.414
cell_1649,3,13615.815,40641.23
cell_299,2,17782.219,36614.715
cell_5645,3,5006.6763,45155.695
cell_3357,3,13326.967,40841.04
cell_3600,3,12011.697,38608.566
cell_2130,3,17252.832,28688.213
cell_5741,3,2409.2117,44861.586
cell_2158,3,16408.217,29371.17
cell_4633,3,5847.9272,43205.84
cell_6107,3,3674.136,35595.547
cell_3328,3,9551.179,42728.406
cell_4131,3,9487.458,30471.887
cell_5759,3,1998.685,44694.246
cell_3469,3,10074.983,42133.676
cell_5721,3,2852.5972,44671.92
cell_3878,3,10248.204,32812.74
cell_5134,3,7927.9556,34067.96
cell_5990,3,1927.9564,42411.742
cell_6133,3,2953.395,36088.867
cell_6190,3,1455.289,36686.605
cell_3624,3,11711.951,38933.88
cell_354,3,21024.387,34199.35
cell_1710,3,16519.6,37286.25
cell_3836,3,11376.183,33691.8
cell_1678,3,17286.465,37529.1
cell_4900,3,8798.751,35501.824
cell_5171,3,7276.0005,34438.27
cell_3359,3,13231.179,41479.258
cell_20,3,22223.271,34909.707
cell_5658,3,4563.6353,44128.203
cell_309,3,17493.06,35978.785
cell_1717,2,16370.725,36987.89
cell_3536,3,8716.138,40476.555
cell_5748,3,2313.823,45105.402
cell_222,2,20047.754,35846.055
cell_4949,3,7733.0137,35544.89
cell_4695,3,8747.999,41469.645
cell_4757,3,7274.5513,42966.387
cell_206,3,20539.543,35216.47
cell_3452,3,10532.683,40036.918
cell_3363,3,13106.983,40548.953
cell_247,3,19221.496,35494.86
cell_3454,10,10513.563,42467.445
cell_4985,3,6875.449,35593.746
cell_4639,3,5738.815,42593.08
cell_3727,3,9358.227,34899.12
cell_127,3,21124.373,33710.4
cell_6165,2,2068.0159,38703.312
cell_4783,10,6765.4795,39659.234
cell_3782,3,12751.63,31525.271
cell_7345,3,877.55725,36603.098
cell_3816,3,11942.616,31429.764
cell_5132,3,7966.0713,33646.76
cell_5832,2,5088.112,43202.625
cell_4676,3,9186.637,40285.08
cell_313,3,17352.994,36894.344
cell_6102,3,3853.3225,36937.008
cell_5668,3,4161.476,45939.312
cell_5764,3,1831.52,46452.477
cell_3808,2,12249.524,33401.19
cell_218,3,20087.746,34999.277
cell_1682,3,17217.035,38477.492
cell_271,2,18503.027,37457.297
cell_1820,3,14235.495,37292.875
cell_1644,3,13783.642,40362.87
cell_1732,3,16028.218,38160.76
cell_6056,3,5059.531,35643.086
cell_7351,3,703.2961,38025.027
cell_3946,3,13221.201,30259.564
cell_7357,3,606.0596,36878.395
cell_50,3,20860.932,35130.043
cell_1622,3,14591.761,39433.766
cell_1607,10,14935.101,40270.91
cell_3941,3,8764.185,33372.977
cell_296,3,17893.549,38060.035
cell_279,3,18371.01,38130.133
cell_4634,3,5821.893,43078.72
cell_6741,3,620.1536,45326.29
cell_1739,3,15855.105,38027.473
cell_138,3,20835.938,34320.67
cell_1838,3,13983.175,38548.676
cell_3799,3,12462.762,31683.588
cell_5729,3,2664.3193,45224.547
cell_3795,3,12557.507,32537.082
cell_184,3,16744.127,38908.56
cell_1793,2,14819.418,38243.695
cell_716,3,17252.832,28688.213
cell_3451,3,10563.868,41984.137
cell_270,3,18581.654,35210.723
cell_1642,3,13868.875,41015.12
cell_6761,3,86.974396,43215.63
cell_3435,10,10996.409,40323.902
cell_4915,2,8532.923,35100.11
cell_4666,3,4689.2617,44045.523
cell_5885,2,3925.5134,42472.95
cell_1705,3,16713.271,37369.133
cell_525,2,17658.904,35043.074
cell_6184,3,1640.0171,36538.324
cell_4664,3,4817.151,45568.645
cell_1738,3,15876.995,37265.08
cell_5708,3,3137.2017,46213.41
cell_269,3,18593.254,35532.125
cell_308,3,17550.904,37813.285
cell_6764,3,81.0681,44616.984
cell_4836,3,5616.388,40767.242
cell_6049,3,5233.5435,35965.465
cell_5683,3,3729.336,45612.992
cell_3822,3,11772.7705,31617.896
cell_1659,3,13231.179,41479.258
cell_3933,2,8897.439,33004.69
cell_2180,3,15742.489,29514.55
cell_26,3,21941.172,35138.477
cell_5680,3,3944.3477,43870.17
cell_48,3,20913.238,35375.77
cell_6086,3,4312.469,35997.047
cell_1630,3,14408.428,40423.223
cell_2121,3,12751.63,31525.271
cell_4617,2,6218.98,44048.766
cell_219,3,20071.496,34786.48
cell_1620,3,14612.955,40023.543
cell_725,3,16738.71,28026.81
cell_5769,3,1723.2927,44943.28
cell_3397,3,11913.001,40526.91
cell_2166,2,16099.848,29569.213
cell_4632,3,5853.0454,45338.465
cell_5734,3,2528.3713,45110.7
cell_2139,3,16738.71,28026.81
cell_3909,3,9391.076,34454.047
cell_6124,2,3139.1396,37092.14
cell_3513,3,9186.637,40285.08
cell_3388,3,12152.857,42196.117
cell_3390,3,12121.533,41507.11
cell_6109,3,3614.3938,37361.977
cell_84,2,21963.268,33776.137
cell_5760,3,1995.9363,42638.285
cell_773,3,18241.996,25901.52
cell_264,2,18673.627,36791.54
cell_3445,10,10684.089,39969.906
cell_1756,3,15477.126,38463.5
cell_234,3,19706.361,35753.62
cell_3924,3,9094.342,33929.87
cell_5082,2,8897.439,33004.69
cell_5010,2,6104.578,36554.508
cell_3523,2,8988.5205,41827.344
cell_4833,3,5692.736,41957.53
cell_6162,3,2252.6782,37929.793
cell_3389,3,12105.679,39608.285
cell_4686,2,8988.5205,41827.344
cell_6219,3,703.2961,38025.027
cell_129,3,21024.387,34199.35
cell_3827,3,11595.006,32937.824
cell_4839,3,5602.6855,41709.78
cell_5673,3,4059.6782,44653.957
cell_1709,3,16554.777,36299.434
cell_646,3,19035.79,26787.488
cell_2171,3,16006.825,30770.363
cell_91,2,21824.418,34481.8
cell_239,3,19531.25,35125.71
cell_4575,3,7386.902,43738.152
cell_3530,3,8755.131,40970.48
cell_724,3,16932.492,28715.926
cell_5652,3,4735.583,44126.25
cell_94,3,21711.76,33849.992
cell_108,3,21540.76,32731.367
cell_3937,3,8810.414,35021.984
cell_2100,7,13218.478,32000.17
cell_254,3,18928.023,35513.223
cell_2175,3,15917.139,29370.566
cell_4635,3,5817.5283,42731.668
cell_5710,3,3077.3723,45540.633
cell_5090,3,8763.892,33372.76
cell_2138,3,16932.492,28715.926
cell_5751,3,2284.7285,42810.027
cell_55,3,20788.852,35369.098
cell_1648,3,13656.129,40849.043
cell_3851,3,10817.738,32526.455
cell_5032,3,5401.8257,36517.016
cell_4805,3,6288.117,41579.49
cell_750,3,19140.166,25350.67
cell_1783,2,15068.469,36175.98
cell_6131,3,3054.5662,35441.773
cell_4628,3,5968.7,42539.66
cell_238,3,19552.186,36128.383
cell_287,2,18070.293,36226.688
cell_6213,3,877.55725,36603.098
cell_5715,2,3020.6426,42883.67
cell_3805,3,12312.329,31451.072
cell_5046,3,5059.531,35643.086
cell_1640,3,13938.965,40352.758
cell_5747,3,2313.565,42966.215
cell_4638,3,5771.6016,44887.586
cell_4749,3,7449.3306,40283.914
cell_3531,3,8836.449,41604.867
cell_4611,3,6391.1113,44906.152
cell_363,3,20835.938,34320.67
cell_4577,3,7326.821,44109.01
cell_3403,3,11726.76,40259.062
cell_277,3,18359.928,36942.305
cell_3607,3,11938.154,37961.19
cell_5934,1,2907.6584,39918.098
cell_1757,8,15464.202,36642.785
cell_618,1,19810.97,29636.291
cell_7054,2,965.0909,42171.023
cell_4978,1,6926.7344,38221.543
cell_4692,2,8833.301,39745.32
cell_628,2,19514.852,27846.701
cell_3753,1,8729.601,36766.145
cell_455,1,19203.746,32043.186
cell_1746,1,15708.119,36501.645
cell_3645,1,11154.36,35766.617
cell_3529,2,8833.301,39745.32
cell_392,1,20232.748,32866.508
cell_5945,1,2647.8726,40427.082
cell_5056,1,4802.9585,39156.926
cell_5050,1,4916.968,39046.16
cell_2097,1,13379.413,34224.145
cell_1771,1,15246.045,34956.254
cell_2081,1,13623.206,34718.6
cell_476,1,18626.691,31771.041
cell_4901,1,8729.601,36766.145
cell_477,1,18596.947,32721.36
cell_1932,1,16940.496,31501.363
cell_3644,1,11175.674,36091.15
cell_6036,2,965.0909,42171.023
cell_666,1,18432.512,29978.168
cell_568,1,16940.496,31501.363
cell_3703,1,9906.496,37033.918
cell_532,1,17580.316,31815.006
cell_4813,1,6047.6772,40093.8
cell_426,1,19748.377,32840.074
cell_102,3,21640.877,34116.96
cell_5864,1,4421.745,38725.8
cell_3630,1,11564.915,37778.566
cell_7065,10,601.28656,41494.426
cell_548,1,17279.57,33456.285
cell_1699,1,16926.867,35885.555
cell_1848,1,13819.281,36951.01
cell_1773,1,15220.926,35610.406
cell_6755,1,309.92407,42984.91
cell_93,1,21788.023,33401.152
cell_4722,1,8076.725,39261.824
cell_126,1,21133.256,33024.08
cell_434,2,19565.822,32391.412
cell_1905,1,12697.698,36821.344
cell_1980,1,15881.0,34488.035
cell_5707,10,3176.9233,42657.89
cell_517,1,17796.918,33831.383
cell_5831,10,5094.427,41464.16
cell_4837,2,5612.2036,40309.0
cell_1865,3,13545.787,35890.34
cell_5915,1,3247.5352,40331.594
cell_6191,10,1479.7512,35453.23
cell_3623,3,11701.714,38170.13
cell_3571,10,12730.647,36619.56
cell_1968,1,16154.827,32920.902
cell_1727,3,16174.729,35527.117
cell_1880,1,13180.538,36650.58
cell_385,1,20351.9,33825.36
cell_4844,1,5431.604,39932.117
cell_3555,10,12985.27,37216.465
cell_3638,1,11375.182,38424.773
cell_456,3,19184.61,34093.734
cell_1830,2,14126.5625,36325.203
cell_338,1,16738.225,35890.547
cell_6043,10,768.8097,42966.344
cell_1822,2,14206.251,36711.58
cell_1780,1,15062.349,36375.715
cell_3667,1,10571.735,36734.38
cell_6758,3,189.5136,43893.793
cell_6079,2,4530.6006,38310.426
cell_1725,3,16201.283,36521.445
cell_1735,1,15955.253,36471.25
cell_479,1,18567.453,33907.383
cell_1854,1,13676.041,36210.176
cell_4864,2,4924.5786,42526.766
cell_1826,1,14195.727,35357.21
cell_404,3,20019.695,34236.492
cell_3687,1,10103.894,38115.016
cell_6018,1,1274.1987,42239.277
cell_1718,1,16359.818,35987.55
cell_3595,1,12242.734,37627.445
cell_5924,1,3100.6277,40415.3
cell_4959,1,7457.481,38423.47
cell_1839,1,13968.342,35959.434
cell_5770,1,1737.762,42749.652
cell_3443,1,10748.929,39719.215
cell_3444,1,10722.99,39565.848
cell_1754,3,15493.502,36876.055
cell_1872,1,13394.01,36254.707
cell_1889,1,13004.476,35587.285
cell_1766,1,15341.493,36403.37
cell_5903,10,3529.0498,42014.902
cell_291,3,17985.125,35699.707
cell_1812,1,14407.874,36131.06
cell_507,1,17960.26,34192.17
cell_466,1,18877.99,32864.848
cell_335,1,16926.867,35885.555
cell_409,3,19991.824,33536.266
cell_3617,3,11749.741,37689.49
cell_1686,1,17193.945,35933.17
cell_361,1,20873.975,32499.5
cell_3748,2,8829.266,37990.43
cell_3573,1,12696.475,36820.91
cell_4762,10,7071.8447,40335.207
cell_1857,3,13628.3,38020.867
cell_351,1,21133.256,33024.08
cell_1869,1,13456.5,36708.832
cell_5925,1,3047.991,41647.195
cell_441,3,19422.518,34339.3
cell_4829,2,5810.8643,40219.047
cell_347,1,21280.256,33347.24
cell_535,1,17496.451,34514.453
cell_3548,1,13180.538,36650.58
cell_1851,1,13752.798,36308.703
cell_90,1,21780.164,31807.342
cell_1809,1,14473.021,36332.055
cell_4810,3,6180.1265,41246.59
cell_538,1,17482.932,33704.055
cell_3460,3,10298.764,39520.977
cell_5913,2,3340.8752,41453.895
cell_5835,10,5005.6904,41932.24
cell_1792,1,14847.593,36431.473
cell_3603,1,11984.26,37469.508
cell_3614,3,11769.369,38336.54
cell_642,1,19153.576,30033.514
cell_1929,1,17011.65,34145.61
cell_1794,1,14808.711,35557.24
cell_4791,2,6614.954,40083.93
cell_5816,1,813.58105,42729.934
cell_412,1,19955.562,33757.418
cell_4761,1,7149.0957,38949.13
cell_7050,1,1045.6245,40471.695
cell_1702,1,16738.225,35890.547
cell_516,3,17792.25,34449.492
cell_4753,3,7391.8604,40083.766
cell_1704,1,16714.58,35044.25
cell_3598,10,12157.14,36425.06
cell_5203,2,6465.308,33344.594
cell_4896,2,8829.266,37990.43
cell_5906,1,3499.3684,41861.125
cell_4856,10,5094.427,41464.16
cell_3631,1,11560.481,37657.06
cell_565,1,17011.65,34145.61
cell_1913,1,17279.57,33456.285
