x,y,barcode,STAMarker_label,true_label
7526.633,34953.67,cell_5156,0,Layer 5
17290.465,37530.97,cell_314,1,Layer 2-3 lateral
8336.081,35469.53,cell_4925,3,Layer 5
8798.751,35501.824,cell_3752,1,Layer 5
17573.162,36095.51,cell_304,0,Layer 2-3 lateral
8498.489,35219.59,cell_4919,0,Layer 5
1685.5377,38124.28,cell_6183,1,Layer 5
14044.156,38827.16,cell_1638,3,Layer 2-3 medial
19989.838,35466.395,cell_225,3,Layer 2-3 lateral
15412.487,39856.41,cell_1594,0,Layer 2-3 medial
5006.6763,45155.695,cell_4659,1,Layer 2-3 medial
22292.352,34514.816,cell_74,0,Layer 2-3 lateral
1902.7626,45899.105,cell_5761,0,Layer 2-3 medial
7583.403,40572.395,cell_4743,5,Layer 2-3 medial
11959.786,40141.312,cell_3393,1,Layer 2-3 medial
19536.004,34373.25,cell_436,4,Layer 2-3 lateral
14153.213,40292.23,cell_1637,0,Layer 2-3 lateral
11575.105,31159.828,cell_3830,1,Layer 6
2317.5205,36735.414,cell_6159,0,Layer 5
13615.815,40641.23,cell_1649,0,Layer 2-3 medial
17782.219,36614.715,cell_299,0,Layer 2-3 lateral
5006.6763,45155.695,cell_5645,1,Layer 2-3 medial
13326.967,40841.04,cell_3357,1,Layer 2-3 medial
12011.697,38608.566,cell_3600,0,Layer 2-3 medial
17252.832,28688.213,cell_2130,1,Layer 5
2409.2117,44861.586,cell_5741,0,Layer 2-3 medial
16408.217,29371.17,cell_2158,1,Layer 5
5847.9272,43205.84,cell_4633,0,Layer 2-3 medial
3674.136,35595.547,cell_6107,1,Layer 5
9551.179,42728.406,cell_3328,1,Layer 2-3 medial
9487.458,30471.887,cell_4131,1,Layer 6
1998.685,44694.246,cell_5759,1,Layer 2-3 medial
10074.983,42133.676,cell_3469,3,Layer 2-3 medial
2852.5972,44671.92,cell_5721,0,Layer 2-3 medial
10248.204,32812.74,cell_3878,0,Layer 5
7927.9556,34067.96,cell_5134,0,Layer 6
1927.9564,42411.742,cell_5990,0,Layer 4
2953.395,36088.867,cell_6133,10,Layer 5
1455.289,36686.605,cell_6190,1,Layer 5
11711.951,38933.88,cell_3624,1,Layer 2-3 medial
21024.387,34199.35,cell_354,1,Layer 2-3 lateral
16519.6,37286.25,cell_1710,0,Layer 2-3 lateral
11376.183,33691.8,cell_3836,0,Layer 5
17286.465,37529.1,cell_1678,1,Layer 2-3 lateral
8798.751,35501.824,cell_4900,0,Layer 5
7276.0005,34438.27,cell_5171,8,Layer 6
13231.179,41479.258,cell_3359,1,Layer 2-3 medial
22223.271,34909.707,cell_20,3,Layer 2-3 lateral
4563.6353,44128.203,cell_5658,1,Layer 2-3 medial
17493.06,35978.785,cell_309,0,Layer 2-3 lateral
16370.725,36987.89,cell_1717,1,Layer 2-3 lateral
8716.138,40476.555,cell_3536,0,Layer 2-3 medial
2313.823,45105.402,cell_5748,0,Layer 2-3 medial
20047.754,35846.055,cell_222,7,Layer 2-3 lateral
7733.0137,35544.89,cell_4949,0,Layer 5
8747.999,41469.645,cell_4695,9,Layer 2-3 medial
7274.5513,42966.387,cell_4757,1,Layer 2-3 medial
20539.543,35216.47,cell_206,0,Layer 2-3 lateral
10532.683,40036.918,cell_3452,8,Layer 2-3 medial
13106.983,40548.953,cell_3363,0,Layer 2-3 medial
19221.496,35494.86,cell_247,0,Layer 2-3 lateral
10513.563,42467.445,cell_3454,8,Layer 2-3 medial
6875.449,35593.746,cell_4985,1,Layer 5
5738.815,42593.08,cell_4639,0,Layer 2-3 medial
9358.227,34899.12,cell_3727,1,Layer 5
21124.373,33710.4,cell_127,1,Layer 2-3 lateral
2068.0159,38703.312,cell_6165,0,Layer 4
6765.4795,39659.234,cell_4783,5,Layer 4
12751.63,31525.271,cell_3782,8,Layer 5
877.55725,36603.098,cell_7345,0,Layer 5
11942.616,31429.764,cell_3816,1,Layer 5
7966.0713,33646.76,cell_5132,1,Layer 6
5088.112,43202.625,cell_5832,5,Layer 2-3 medial
9186.637,40285.08,cell_4676,0,Layer 2-3 medial
17352.994,36894.344,cell_313,1,Layer 2-3 lateral
3853.3225,36937.008,cell_6102,1,Layer 5
4161.476,45939.312,cell_5668,1,Layer 2-3 medial
1831.52,46452.477,cell_5764,0,Layer 2-3 medial
12249.524,33401.19,cell_3808,0,Layer 4
20087.746,34999.277,cell_218,0,Layer 2-3 lateral
17217.035,38477.492,cell_1682,1,Layer 2-3 lateral
18503.027,37457.297,cell_271,1,Layer 2-3 lateral
14235.495,37292.875,cell_1820,1,Layer 3-4
13783.642,40362.87,cell_1644,0,Layer 2-3 medial
16028.218,38160.76,cell_1732,0,Layer 2-3 lateral
5059.531,35643.086,cell_6056,9,Layer 5
703.2961,38025.027,cell_7351,8,Layer 5
13221.201,30259.564,cell_3946,2,Layer 6
606.0596,36878.395,cell_7357,0,Layer 5
20860.932,35130.043,cell_50,0,Layer 2-3 lateral
14591.761,39433.766,cell_1622,3,Layer 2-3 medial
14935.101,40270.91,cell_1607,8,Layer 2-3 lateral
8764.185,33372.977,cell_3941,1,Layer 5
17893.549,38060.035,cell_296,1,Layer 2-3 lateral
18371.01,38130.133,cell_279,1,Layer 2-3 lateral
5821.893,43078.72,cell_4634,0,Layer 2-3 medial
620.1536,45326.29,cell_6741,1,Layer 2-3 medial
15855.105,38027.473,cell_1739,0,Layer 2-3 lateral
20835.938,34320.67,cell_138,0,Layer 2-3 lateral
13983.175,38548.676,cell_1838,0,Layer 2-3 medial
12462.762,31683.588,cell_3799,5,Layer 5
2664.3193,45224.547,cell_5729,0,Layer 2-3 medial
12557.507,32537.082,cell_3795,1,Layer 4
16744.127,38908.56,cell_184,0,Layer 2-3 lateral
14819.418,38243.695,cell_1793,3,Layer 2-3 lateral
17252.832,28688.213,cell_716,1,Layer 5
10563.868,41984.137,cell_3451,0,Layer 2-3 medial
18581.654,35210.723,cell_270,3,Layer 2-3 lateral
13868.875,41015.12,cell_1642,1,Layer 2-3 medial
86.974396,43215.63,cell_6761,0,Layer 2-3 medial
10996.409,40323.902,cell_3435,1,Layer 2-3 medial
8532.923,35100.11,cell_4915,0,Layer 5
4689.2617,44045.523,cell_4666,10,Layer 2-3 medial
3925.5134,42472.95,cell_5885,1,Layer 2-3 medial
16713.271,37369.133,cell_1705,1,Layer 2-3 lateral
17658.904,35043.074,cell_525,1,Layer 3-4
1640.0171,36538.324,cell_6184,8,Layer 5
4817.151,45568.645,cell_4664,0,Layer 2-3 medial
15876.995,37265.08,cell_1738,1,Layer 2-3 lateral
3137.2017,46213.41,cell_5708,0,Layer 2-3 medial
18593.254,35532.125,cell_269,0,Layer 2-3 lateral
17550.904,37813.285,cell_308,0,Layer 2-3 lateral
81.0681,44616.984,cell_6764,8,Layer 2-3 medial
5616.388,40767.242,cell_4836,0,Layer 4
5233.5435,35965.465,cell_6049,8,Layer 5
3729.336,45612.992,cell_5683,1,Layer 2-3 medial
11772.7705,31617.896,cell_3822,0,Layer 5
13231.179,41479.258,cell_1659,1,Layer 2-3 medial
8897.439,33004.69,cell_3933,5,Layer 5
15742.489,29514.55,cell_2180,10,Layer 5
21941.172,35138.477,cell_26,0,Layer 2-3 lateral
3944.3477,43870.17,cell_5680,0,Layer 2-3 medial
20913.238,35375.77,cell_48,0,Layer 2-3 lateral
4312.469,35997.047,cell_6086,8,Layer 5
14408.428,40423.223,cell_1630,0,Layer 2-3 lateral
12751.63,31525.271,cell_2121,8,Layer 5
6218.98,44048.766,cell_4617,1,Layer 2-3 medial
20071.496,34786.48,cell_219,0,Layer 2-3 lateral
14612.955,40023.543,cell_1620,3,Layer 2-3 lateral
16738.71,28026.81,cell_725,1,Layer 5
1723.2927,44943.28,cell_5769,1,Layer 2-3 medial
11913.001,40526.91,cell_3397,0,Layer 2-3 lateral
16099.848,29569.213,cell_2166,1,Layer 5
5853.0454,45338.465,cell_4632,0,Layer 2-3 medial
2528.3713,45110.7,cell_5734,0,Layer 2-3 medial
16738.71,28026.81,cell_2139,1,Layer 5
9391.076,34454.047,cell_3909,0,Layer 5
3139.1396,37092.14,cell_6124,0,Layer 5
9186.637,40285.08,cell_3513,0,Layer 2-3 medial
12152.857,42196.117,cell_3388,8,Layer 2-3 lateral
12121.533,41507.11,cell_3390,3,Layer 2-3 lateral
3614.3938,37361.977,cell_6109,1,Layer 5
21963.268,33776.137,cell_84,0,Layer 2-3 lateral
1995.9363,42638.285,cell_5760,0,Layer 2-3 medial
18241.996,25901.52,cell_773,3,Layer 4
18673.627,36791.54,cell_264,10,Layer 2-3 lateral
10684.089,39969.906,cell_3445,0,Layer 2-3 medial
15477.126,38463.5,cell_1756,8,Layer 2-3 lateral
19706.361,35753.62,cell_234,1,Layer 2-3 lateral
9094.342,33929.87,cell_3924,0,Layer 5
8897.439,33004.69,cell_5082,5,Layer 5
6104.578,36554.508,cell_5010,5,Layer 5
8988.5205,41827.344,cell_3523,1,Layer 2-3 medial
5692.736,41957.53,cell_4833,1,Layer 2-3 medial
2252.6782,37929.793,cell_6162,0,Layer 5
12105.679,39608.285,cell_3389,0,Layer 2-3 medial
8988.5205,41827.344,cell_4686,1,Layer 2-3 medial
703.2961,38025.027,cell_6219,8,Layer 5
21024.387,34199.35,cell_129,1,Layer 2-3 lateral
11595.006,32937.824,cell_3827,0,Layer 5
5602.6855,41709.78,cell_4839,0,Layer 2-3 medial
4059.6782,44653.957,cell_5673,1,Layer 2-3 medial
16554.777,36299.434,cell_1709,0,Layer 3-4
19035.79,26787.488,cell_646,1,Layer 4
16006.825,30770.363,cell_2171,0,Layer 4
21824.418,34481.8,cell_91,1,Layer 2-3 lateral
19531.25,35125.71,cell_239,0,Layer 2-3 lateral
7386.902,43738.152,cell_4575,1,Layer 2-3 medial
8755.131,40970.48,cell_3530,8,Layer 2-3 medial
16932.492,28715.926,cell_724,5,Layer 5
4735.583,44126.25,cell_5652,10,Layer 2-3 medial
21711.76,33849.992,cell_94,0,Layer 2-3 lateral
21540.76,32731.367,cell_108,0,Layer 4
8810.414,35021.984,cell_3937,1,Layer 5
13218.478,32000.17,cell_2100,1,Layer 5
18928.023,35513.223,cell_254,1,Layer 2-3 lateral
15917.139,29370.566,cell_2175,0,Layer 5
5817.5283,42731.668,cell_4635,0,Layer 2-3 medial
3077.3723,45540.633,cell_5710,0,Layer 2-3 medial
8763.892,33372.76,cell_5090,1,Layer 5
16932.492,28715.926,cell_2138,5,Layer 5
2284.7285,42810.027,cell_5751,0,Layer 2-3 medial
20788.852,35369.098,cell_55,0,Layer 2-3 lateral
13656.129,40849.043,cell_1648,1,Layer 2-3 medial
10817.738,32526.455,cell_3851,1,Layer 5
5401.8257,36517.016,cell_5032,1,Layer 5
6288.117,41579.49,cell_4805,5,Layer 2-3 medial
19140.166,25350.67,cell_750,0,Layer 4
15068.469,36175.98,cell_1783,1,Layer 4
3054.5662,35441.773,cell_6131,0,Layer 6
5968.7,42539.66,cell_4628,1,Layer 2-3 medial
19552.186,36128.383,cell_238,1,Layer 2-3 lateral
18070.293,36226.688,cell_287,0,Layer 2-3 lateral
877.55725,36603.098,cell_6213,0,Layer 5
3020.6426,42883.67,cell_5715,0,Layer 2-3 medial
12312.329,31451.072,cell_3805,0,Layer 5
5059.531,35643.086,cell_5046,9,Layer 5
13938.965,40352.758,cell_1640,0,Layer 2-3 lateral
2313.565,42966.215,cell_5747,0,Layer 2-3 medial
5771.6016,44887.586,cell_4638,0,Layer 2-3 medial
7449.3306,40283.914,cell_4749,0,Layer 2-3 medial
8836.449,41604.867,cell_3531,0,Layer 2-3 medial
6391.1113,44906.152,cell_4611,1,Layer 2-3 medial
20835.938,34320.67,cell_363,0,Layer 2-3 lateral
7326.821,44109.01,cell_4577,0,Layer 2-3 medial
11726.76,40259.062,cell_3403,0,Layer 2-3 medial
18359.928,36942.305,cell_277,7,Layer 2-3 lateral
11938.154,37961.19,cell_3607,0,Layer 3-4
2907.6584,39918.098,cell_5934,4,Layer 4
15464.202,36642.785,cell_1757,5,Layer 3-4
19810.97,29636.291,cell_618,1,Layer 4
965.0909,42171.023,cell_7054,5,Layer 4
6926.7344,38221.543,cell_4978,5,Layer 4
8833.301,39745.32,cell_4692,3,Layer 2-3 medial
19514.852,27846.701,cell_628,3,Layer 4
8729.601,36766.145,cell_3753,5,Layer 4
19203.746,32043.186,cell_455,5,Layer 4
15708.119,36501.645,cell_1746,5,Layer 3-4
11154.36,35766.617,cell_3645,5,Layer 4
8833.301,39745.32,cell_3529,3,Layer 2-3 medial
20232.748,32866.508,cell_392,5,Layer 4
2647.8726,40427.082,cell_5945,5,Layer 4
4802.9585,39156.926,cell_5056,5,Layer 4
4916.968,39046.16,cell_5050,4,Layer 4
13379.413,34224.145,cell_2097,3,Layer 4
15246.045,34956.254,cell_1771,3,Layer 4
13623.206,34718.6,cell_2081,5,Layer 4
18626.691,31771.041,cell_476,5,Layer 4
8729.601,36766.145,cell_4901,5,Layer 4
18596.947,32721.36,cell_477,3,Layer 4
16940.496,31501.363,cell_1932,5,Layer 4
11175.674,36091.15,cell_3644,5,Layer 4
965.0909,42171.023,cell_6036,5,Layer 4
18432.512,29978.168,cell_666,3,Layer 4
16940.496,31501.363,cell_568,5,Layer 4
9906.496,37033.918,cell_3703,5,Layer 4
17580.316,31815.006,cell_532,5,Layer 4
6047.6772,40093.8,cell_4813,0,Layer 4
19748.377,32840.074,cell_426,1,Layer 4
21640.877,34116.96,cell_102,0,Layer 2-3 lateral
4421.745,38725.8,cell_5864,0,Layer 4
11564.915,37778.566,cell_3630,0,Layer 3-4
601.28656,41494.426,cell_7065,0,Layer 4
17279.57,33456.285,cell_548,0,Layer 4
16926.867,35885.555,cell_1699,0,Layer 3-4
13819.281,36951.01,cell_1848,1,Layer 3-4
15220.926,35610.406,cell_1773,0,Layer 4
309.92407,42984.91,cell_6755,0,Layer 2-3 medial
21788.023,33401.152,cell_93,0,Layer 3-4
8076.725,39261.824,cell_4722,0,Layer 4
21133.256,33024.08,cell_126,1,Layer 3-4
19565.822,32391.412,cell_434,1,Layer 4
12697.698,36821.344,cell_1905,0,Layer 3-4
15881.0,34488.035,cell_1980,0,Layer 4
3176.9233,42657.89,cell_5707,1,Layer 2-3 medial
17796.918,33831.383,cell_517,0,Layer 4
5094.427,41464.16,cell_5831,0,Layer 2-3 medial
5612.2036,40309.0,cell_4837,1,Layer 4
13545.787,35890.34,cell_1865,5,Layer 3-4
3247.5352,40331.594,cell_5915,0,Layer 4
1479.7512,35453.23,cell_6191,0,Layer 6
11701.714,38170.13,cell_3623,0,Layer 3-4
12730.647,36619.56,cell_3571,0,Layer 3-4
16154.827,32920.902,cell_1968,0,Layer 4
16174.729,35527.117,cell_1727,1,Layer 3-4
13180.538,36650.58,cell_1880,0,Layer 3-4
20351.9,33825.36,cell_385,9,Layer 4
5431.604,39932.117,cell_4844,0,Layer 4
12985.27,37216.465,cell_3555,1,Layer 3-4
11375.182,38424.773,cell_3638,0,Layer 3-4
19184.61,34093.734,cell_456,0,Layer 4
14126.5625,36325.203,cell_1830,4,Layer 3-4
16738.225,35890.547,cell_338,0,Layer 3-4
768.8097,42966.344,cell_6043,0,Layer 2-3 medial
14206.251,36711.58,cell_1822,4,Layer 3-4
15062.349,36375.715,cell_1780,4,Layer 3-4
10571.735,36734.38,cell_3667,0,Layer 4
189.5136,43893.793,cell_6758,0,Layer 2-3 medial
4530.6006,38310.426,cell_6079,5,Layer 4
16201.283,36521.445,cell_1725,1,Layer 3-4
15955.253,36471.25,cell_1735,0,Layer 3-4
18567.453,33907.383,cell_479,0,Layer 4
13676.041,36210.176,cell_1854,0,Layer 3-4
4924.5786,42526.766,cell_4864,9,Layer 2-3 medial
14195.727,35357.21,cell_1826,0,Layer 4
20019.695,34236.492,cell_404,0,Layer 2-3 lateral
10103.894,38115.016,cell_3687,5,Layer 4
1274.1987,42239.277,cell_6018,0,Layer 4
16359.818,35987.55,cell_1718,3,Layer 3-4
12242.734,37627.445,cell_3595,0,Layer 3-4
3100.6277,40415.3,cell_5924,0,Layer 4
7457.481,38423.47,cell_4959,0,Layer 4
13968.342,35959.434,cell_1839,0,Layer 3-4
1737.762,42749.652,cell_5770,0,Layer 2-3 medial
10748.929,39719.215,cell_3443,0,Layer 2-3 medial
10722.99,39565.848,cell_3444,0,Layer 2-3 medial
15493.502,36876.055,cell_1754,10,Layer 3-4
13394.01,36254.707,cell_1872,0,Layer 3-4
13004.476,35587.285,cell_1889,0,Layer 4
15341.493,36403.37,cell_1766,4,Layer 3-4
3529.0498,42014.902,cell_5903,0,Layer 4
17985.125,35699.707,cell_291,0,Layer 2-3 lateral
14407.874,36131.06,cell_1812,0,Layer 3-4
17960.26,34192.17,cell_507,1,Layer 4
18877.99,32864.848,cell_466,0,Layer 4
16926.867,35885.555,cell_335,0,Layer 3-4
19991.824,33536.266,cell_409,3,Layer 4
11749.741,37689.49,cell_3617,0,Layer 3-4
17193.945,35933.17,cell_1686,0,Layer 3-4
20873.975,32499.5,cell_361,0,Layer 4
8829.266,37990.43,cell_3748,0,Layer 4
12696.475,36820.91,cell_3573,0,Layer 3-4
7071.8447,40335.207,cell_4762,0,Layer 4
13628.3,38020.867,cell_1857,3,Layer 2-3 medial
21133.256,33024.08,cell_351,1,Layer 3-4
13456.5,36708.832,cell_1869,1,Layer 3-4
3047.991,41647.195,cell_5925,10,Layer 4
19422.518,34339.3,cell_441,0,Layer 2-3 lateral
5810.8643,40219.047,cell_4829,10,Layer 4
21280.256,33347.24,cell_347,1,Layer 3-4
17496.451,34514.453,cell_535,0,Layer 3-4
13180.538,36650.58,cell_3548,0,Layer 3-4
13752.798,36308.703,cell_1851,0,Layer 3-4
21780.164,31807.342,cell_90,1,Layer 4
14473.021,36332.055,cell_1809,0,Layer 3-4
6180.1265,41246.59,cell_4810,5,Layer 2-3 medial
17482.932,33704.055,cell_538,0,Layer 4
10298.764,39520.977,cell_3460,1,Layer 2-3 medial
3340.8752,41453.895,cell_5913,0,Layer 4
5005.6904,41932.24,cell_5835,0,Layer 2-3 medial
14847.593,36431.473,cell_1792,1,Layer 3-4
11984.26,37469.508,cell_3603,0,Layer 3-4
11769.369,38336.54,cell_3614,0,Layer 3-4
19153.576,30033.514,cell_642,0,Layer 4
17011.65,34145.61,cell_1929,1,Layer 4
14808.711,35557.24,cell_1794,1,Layer 4
6614.954,40083.93,cell_4791,0,Layer 4
813.58105,42729.934,cell_5816,9,Layer 4
19955.562,33757.418,cell_412,0,Layer 4
7149.0957,38949.13,cell_4761,0,Layer 4
1045.6245,40471.695,cell_7050,0,Layer 4
16738.225,35890.547,cell_1702,0,Layer 3-4
17792.25,34449.492,cell_516,0,Layer 3-4
7391.8604,40083.766,cell_4753,3,Layer 4
16714.58,35044.25,cell_1704,0,Layer 3-4
12157.14,36425.06,cell_3598,0,Layer 4
6465.308,33344.594,cell_5203,0,Layer 6
8829.266,37990.43,cell_4896,0,Layer 4
3499.3684,41861.125,cell_5906,1,Layer 4
5094.427,41464.16,cell_4856,0,Layer 2-3 medial
11560.481,37657.06,cell_3631,0,Layer 3-4
17011.65,34145.61,cell_565,1,Layer 4
17279.57,33456.285,cell_1913,0,Layer 4
18112.156,33989.895,cell_502,0,Layer 4
15894.314,36359.727,cell_1736,0,Layer 3-4
17193.945,35933.17,cell_322,0,Layer 3-4
9654.847,38994.28,cell_3715,1,Layer 4
14057.256,36132.996,cell_1833,0,Layer 3-4
20240.115,33202.52,cell_391,1,Layer 4
8719.597,39396.35,cell_4698,0,Layer 4
15460.237,36207.234,cell_1758,3,Layer 3-4
4049.8123,40684.3,cell_5880,0,Layer 4
1143.1511,40122.23,cell_7044,1,Layer 4
18950.05,34502.13,cell_461,1,Layer 2-3 lateral
12985.27,37216.465,cell_1887,1,Layer 3-4
21227.729,33330.43,cell_122,1,Layer 3-4
5005.6904,41932.24,cell_4860,0,Layer 2-3 medial
13004.476,35587.285,cell_3557,0,Layer 4
1045.6245,40471.695,cell_6032,0,Layer 4
6867.892,39922.207,cell_4777,0,Layer 4
18011.291,35407.863,cell_292,0,Layer 3-4
17220.246,34506.426,cell_320,0,Layer 4
3156.0874,39216.914,cell_5918,0,Layer 4
3443.4397,42629.477,cell_5693,0,Layer 2-3 medial
1143.1511,40122.23,cell_6026,1,Layer 4
12730.784,36619.55,cell_1903,0,Layer 3-4
14450.692,36263.53,cell_1810,0,Layer 3-4
2890.6624,42092.824,cell_5936,0,Layer 4
6295.162,39825.023,cell_4804,0,Layer 4
1274.1987,42239.277,cell_7036,0,Layer 4
1369.0638,41751.78,cell_6014,0,Layer 4
9313.814,38318.43,cell_4877,0,Layer 4
14311.674,37731.953,cell_1819,0,Layer 2-3 lateral
5276.096,40048.715,cell_4851,9,Layer 4
15939.753,36051.082,cell_1737,0,Layer 3-4
5276.096,40048.715,cell_5826,9,Layer 4
3337.5479,36797.395,cell_6119,9,Layer 5
22456.734,32872.78,cell_64,1,Layer 4
2408.343,41455.586,cell_5957,0,Layer 4
20873.975,32499.5,cell_136,0,Layer 4
10757.875,39416.07,cell_3442,0,Layer 2-3 medial
8328.937,39376.867,cell_4715,5,Layer 4
7587.07,39665.887,cell_4742,0,Layer 4
22131.656,32291.85,cell_77,5,Layer 4
17759.826,35194.87,cell_518,0,Layer 3-4
9695.881,38311.805,cell_3710,1,Layer 4
7488.584,37908.91,cell_4958,1,Layer 4
14153.125,32060.377,cell_2058,0,Layer 4
17072.16,33704.59,cell_563,0,Layer 4
20558.182,32152.953,cell_377,0,Layer 4
13184.916,37501.453,cell_3549,9,Layer 2-3 medial
11408.89,35594.05,cell_3636,0,Layer 4
17587.908,31148.041,cell_530,0,Layer 4
12918.137,34114.39,cell_2114,1,Layer 4
18873.242,27956.906,cell_651,0,Layer 4
19531.95,33183.88,cell_437,1,Layer 4
20356.441,32773.062,cell_386,0,Layer 4
2247.9055,40119.793,cell_5971,0,Layer 4
19237.51,30887.326,cell_639,0,Layer 4
13979.451,33442.145,cell_2064,0,Layer 4
16830.4,32887.09,cell_571,3,Layer 4
11560.732,39418.723,cell_3411,1,Layer 2-3 medial
16518.17,33319.805,cell_1950,0,Layer 4
1891.133,40246.95,cell_5991,0,Layer 4
11521.937,35789.582,cell_3633,3,Layer 4
2418.6423,39968.316,cell_5956,0,Layer 4
19212.637,28683.484,cell_641,1,Layer 4
17472.344,30104.223,cell_709,1,Layer 4
21558.691,32467.871,cell_111,0,Layer 4
14053.871,33586.195,cell_2062,0,Layer 4
17510.107,33827.676,cell_537,0,Layer 4
18129.898,30760.262,cell_680,5,Layer 4
11764.738,36791.883,cell_3616,0,Layer 4
20342.527,31320.742,cell_390,1,Layer 4
4162.8325,38971.293,cell_5871,0,Layer 4
17273.984,31362.523,cell_549,1,Layer 4
15043.861,33704.68,cell_2024,0,Layer 4
1055.0924,40362.387,cell_6031,0,Layer 4
17506.787,33054.56,cell_536,1,Layer 4
15202.578,36418.383,cell_1775,3,Layer 3-4
11738.868,36514.49,cell_3619,0,Layer 4
17569.701,32811.113,cell_531,0,Layer 4
6310.9043,38766.773,cell_4802,0,Layer 4
17470.998,34250.098,cell_539,1,Layer 4
15120.655,34282.22,cell_2020,0,Layer 4
16177.19,33175.473,cell_1967,1,Layer 4
8089.21,39141.258,cell_4721,0,Layer 4
16506.186,31895.242,cell_1948,0,Layer 4
17672.066,31422.486,cell_528,0,Layer 4
16938.852,33509.45,cell_1933,1,Layer 4
19821.562,29749.326,cell_616,1,Layer 4
15485.787,35528.57,cell_1755,1,Layer 4
12826.852,30855.787,cell_3968,1,Layer 6
13652.633,31916.348,cell_2077,0,Layer 4
13594.255,35125.79,cell_2082,0,Layer 4
4577.43,38638.79,cell_5855,0,Layer 4
13692.389,34477.92,cell_2075,0,Layer 4
9039.417,37552.035,cell_3739,0,Layer 4
20101.635,32485.03,cell_397,0,Layer 4
19305.062,31113.916,cell_635,0,Layer 4
7977.1978,40503.773,cell_4729,1,Layer 2-3 medial
2160.9612,40716.402,cell_5978,0,Layer 4
16680.342,32225.973,cell_1939,0,Layer 4
16219.03,33473.367,cell_1966,3,Layer 4
18967.115,29037.2,cell_648,0,Layer 4
20445.201,32856.996,cell_383,0,Layer 4
4724.514,38731.74,cell_5058,0,Layer 4
20023.664,31169.186,cell_609,0,Layer 4
679.8446,40363.42,cell_7063,0,Layer 4
16396.283,34222.316,cell_1955,0,Layer 4
12327.012,35543.406,cell_3591,0,Layer 4
6513.267,39314.1,cell_4795,5,Layer 4
12242.499,36262.086,cell_3594,0,Layer 4
8052.6904,37282.6,cell_4935,0,Layer 4
5999.4736,39160.36,cell_4815,1,Layer 4
15043.171,34347.81,cell_2021,0,Layer 4
15084.562,35435.117,cell_1781,0,Layer 4
19883.86,32758.08,cell_417,0,Layer 4
14999.669,28041.412,cell_2211,0,Layer 6
14665.875,34846.625,cell_1798,5,Layer 4
19925.115,33258.71,cell_416,0,Layer 4
20346.754,30889.477,cell_597,6,Layer 4
20705.63,28669.756,cell_148,2,Layer 4
15082.548,32333.469,cell_2023,0,Layer 4
13514.644,34998.91,cell_2088,0,Layer 4
14983.093,33866.844,cell_2025,5,Layer 4
16226.893,28297.713,cell_2162,0,Layer 5
8279.758,39697.617,cell_4716,0,Layer 4
20671.494,32672.797,cell_372,1,Layer 4
14202.6875,35583.07,cell_1825,0,Layer 4
2724.2485,40128.4,cell_5942,10,Layer 4
14538.268,33752.11,cell_2044,0,Layer 4
10908.835,37202.426,cell_3656,4,Layer 4
16355.189,28708.104,cell_2160,1,Layer 5
16379.762,33115.008,cell_1953,1,Layer 4
11584.335,37840.555,cell_3628,0,Layer 3-4
4018.6162,41657.094,cell_5881,1,Layer 4
14009.4,35389.797,cell_1837,0,Layer 4
18407.516,32196.893,cell_486,9,Layer 4
1861.1152,41099.086,cell_5993,0,Layer 4
21576.97,32973.523,cell_104,0,Layer 3-4
15104.111,34077.273,cell_2019,1,Layer 4
18959.066,33334.285,cell_463,0,Layer 4
16938.852,33509.45,cell_569,0,Layer 4
18697.824,30765.209,cell_658,3,Layer 4
19909.3,32334.203,cell_414,1,Layer 4
17824.158,32584.033,cell_515,0,Layer 4
12010.412,36292.582,cell_3601,0,Layer 4
20120.209,30016.875,cell_602,5,Layer 4
835.18506,40649.96,cell_7057,0,Layer 4
7097.83,38271.043,cell_4975,5,Layer 4
22523.262,31853.016,cell_67,0,Layer 4
13219.924,32994.855,cell_2099,0,Layer 4
15641.268,36323.773,cell_1749,1,Layer 3-4
16606.447,33665.69,cell_1945,0,Layer 4
2121.808,39996.0,cell_5979,0,Layer 4
16392.92,32364.328,cell_1954,5,Layer 4
20626.47,29278.385,cell_588,1,Layer 4
12635.886,34689.176,cell_3786,0,Layer 4
6900.828,38879.99,cell_4775,1,Layer 4
12003.719,36779.14,cell_3602,1,Layer 4
20635.44,30771.557,cell_584,3,Layer 4
53.33714,40620.598,cell_7092,1,Layer 4
21274.201,31827.064,cell_121,0,Layer 4
18857.201,27507.93,cell_653,1,Layer 4
5062.941,39050.887,cell_5834,4,Layer 4
20016.959,33857.285,cell_410,0,Layer 4
7637.355,38290.465,cell_4952,0,Layer 4
842.0371,40405.984,cell_7055,0,Layer 4
20764.768,31947.76,cell_367,0,Layer 4
18944.51,29244.43,cell_649,5,Layer 4
17725.385,32037.947,cell_523,0,Layer 4
19733.09,30409.701,cell_620,1,Layer 4
2267.6174,40062.02,cell_5972,0,Layer 4
17317.598,30344.607,cell_711,0,Layer 4
15330.121,31846.27,cell_2007,0,Layer 4
16272.749,32647.172,cell_1961,0,Layer 4
12837.703,32798.957,cell_2117,1,Layer 4
15315.982,32679.559,cell_2008,4,Layer 4
2735.14,40031.812,cell_5941,10,Layer 4
20141.25,28439.438,cell_605,5,Layer 4
3553.6875,40243.598,cell_5902,0,Layer 4
