X,Y,cluster,super_cluster,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,stagate_seed_141,stagate_seed_549,stagate_seed_75,stagate_seed_492,stagate_seed_676,stagate_seed_179,stagate_seed_587,stagate_seed_592,stagate_seed_601,stagate_seed_916,stagate_seed_518,stagate_seed_339,stagate_seed_921,stagate_seed_423,stagate_seed_330,stagate_seed_388,stagate_seed_273,stagate_seed_286,stagate_seed_61,stagate_seed_807,stagate_seed_283,stagate_seed_127,stagate_seed_165,stagate_seed_952,stagate_seed_311,stagate_seed_597,stagate_seed_473,stagate_seed_594,stagate_seed_605,stagate_seed_101
826.844167004099,334.190271194105,16,6,-0.0572659754017447,0.0750643150128937,4.07029254013887,-3.09477481780817,-3.95681237161826,0.184106197974992,-2.51086567013764,0.616333584223119,0.0357138154745363,0.529439440250491,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
884.664227269456,334.190271194105,17,10,4.05849240734859,-2.16158491112372,-0.723294917540617,0.0545553668824533,-0.406069992423,-2.37531798883491,-0.992507324100481,-0.27815984837564,-0.133695826913763,1.47861672369588,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
903.937580691241,334.190271194105,17,10,8.45464458035174,-1.60395495456964,-0.631560097842823,-3.2325419804825,0.215651440336912,-2.31614632514048,-4.14632770800237,-0.213527415224315,-0.674297458836792,6.10550524649075,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
923.210934113027,334.190271194105,17,10,2.54235727720329,-0.943155596602328,0.320007476821676,-0.761011397902709,0.257484755349552,-0.977261809984113,0.317188513935026,0.332339029746721,0.744656867814208,5.72904788372242,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
55.9100301326783,353.46362461589,13,9,-0.265227582874592,-3.69226976812273,1.13626464815132,-4.12640765352694,-1.28205416084339,-0.947055764675378,0.483106246880132,0.527961031786439,-0.450530432350579,0.743186576404417,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
75.1833835544638,353.46362461589,13,9,0.497789991777994,-2.31593300545931,2.4921756324596,-1.33844380573974,-3.70206065715249,-0.986904878469254,-2.46887037307702,0.471795487384763,-0.285268421831921,1.67118032571646,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
152.276797241606,353.46362461589,20,5,3.25728036117618,-0.398667537096271,-0.59154344087049,-4.50922058640403,-0.958641030736561,-0.700134233941197,-0.5645359713167,0.528926485455538,1.69422261475155,1.42313877446446,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
171.550150663391,353.46362461589,20,5,1.11349683993848,-0.173528597761786,-0.928017944831781,-0.341613362981427,-2.64180038424953,-0.286588261802335,-2.9655234046224,-0.702053255184372,0.495403910199955,3.1882411199214,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
190.823504085177,353.46362461589,19,3,-1.53767896389534,-0.0507794971759611,4.85759694659471,-1.47905153949794,-0.455025562532497,-0.54690191731477,-3.66968266073715,1.23179984705407,1.80740797178412,3.45498749810794,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
210.096857506962,353.46362461589,19,3,0.257441164949197,0.245655783799456,3.16676632007609,-1.19775486717669,-1.11416877355054,-1.7632255109105,-3.0636890529619,0.437449494432709,2.15622703723584,3.19827645678843,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
229.370210928748,353.46362461589,19,3,-0.960168841447813,-0.98580651176868,2.15269719786315,-1.62831871656558,-1.14606057532816,-2.49271855816866,-0.631909980738957,1.60419686442455,2.91315382152023,4.68909442251685,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
248.643564350534,353.46362461589,19,3,-0.297214326940137,-1.20925465906167,2.72983621296384,-2.8671513190163,-2.0025749491533,-2.08862812341433,-8.47141350048846,1.12919928030499,1.26495700785299,3.56034750903057,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
267.916917772319,353.46362461589,19,3,-0.896995922297588,-0.153259874134319,0.184097843296149,-1.00785981657631,-0.75187238806984,-1.30008361794359,-5.54454346707115,0.891801831652556,1.50845319258452,5.88048969876647,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
325.736978037676,353.46362461589,12,10,2.00414750135632,-0.883833625694524,0.544449189129413,-0.382563521208248,-1.52185897427428,-4.27309097907536,-0.635874508538587,1.40361968080026,-0.861031448524683,5.54414926582068,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
345.010331459461,353.46362461589,12,10,2.50225392695194,-1.57596182036881,0.577347398478393,-0.55821205317572,0.811236293526221,-2.29729078579212,-1.37928753321495,0.687217605609122,0.761553366922127,1.2588895224058,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
422.103745146603,353.46362461589,14,8,5.7688997529895,0.58760549322228,5.74026512304103,-1.90615541753044,0.0180103103466257,-2.8144359712795,-1.4390228831489,-0.970963022085482,0.384659128751289,1.2045122281397,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
441.377098568389,353.46362461589,14,8,4.60828768247732,-0.0522784366215872,1.94658541204507,-1.86568655098363,-2.16668433149747,-2.51734120429519,-2.89081353085103,0.0499524129422523,0.859294949870475,-0.141275937653676,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
460.650451990174,353.46362461589,14,8,1.80264369629579,0.224978717615179,4.53795380100565,0.356514347959663,0.154450918604138,-1.81410790159084,-1.46843841566764,1.11031184291626,0.369481999504057,3.21338410646833,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
479.92380541196,353.46362461589,14,8,4.11271788999098,0.427530530308101,2.82800006689509,-3.03066464497002,-0.810828640781733,-2.4745392934855,-2.38237356306878,0.379705751436202,0.590163450281097,0.306652098283304,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
499.197158833745,353.46362461589,14,8,1.62793642449164,-0.067619051576014,0.841672695377663,-2.50046452317326,-5.37827112210265,-1.53423072815392,-1.96610846851167,-0.408106783993316,1.19012223968124,2.41709686856219,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
518.470512255531,353.46362461589,15,4,3.74955538192979,-0.136094973947436,1.0770359385363,-5.06803301838306,-4.26582366961738,-1.40308634579448,-3.39885105509322,-0.201833314028443,0.590019907858591,3.22644185094631,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
537.743865677316,353.46362461589,15,4,2.78724151655282,-1.05096984798283,3.6443792661607,-2.47299653996349,-0.845657050073255,-3.41180358419929,-3.62301352351711,0.318438161101183,0.71850714769614,4.86730812791345,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
614.837279364459,353.46362461589,18,10,1.76372658561251,-0.980153484218628,0.492058676891826,-1.25943788237684,-0.151971300359732,-1.27259966950088,-0.875532868134048,-0.0992617828959581,0.127873011613005,0.221370053387014,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
634.110632786244,353.46362461589,18,10,2.51197324070883,-0.449717002797194,0.839360594947065,-0.0847319908217754,-0.221940130113242,-1.44266766928094,-2.79726245711516,0.873512638670569,0.427672159850583,0.812511327682931,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
653.38398620803,353.46362461589,18,10,2.26978686381418,-0.919021287136789,1.12648504337164,0.430844341857204,0.544300868224964,-0.755054367001203,-1.18857674351718,-0.383754495316222,0.994188203036237,1.01905662688158,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
807.570813582314,353.46362461589,16,6,0.110026912121178,-0.431699668134486,0.662437103770895,-1.44211577440208,-2.03718114799144,-0.308486980803126,-3.14893774828866,0.306418354759199,2.30907535340862,1.15670434411469,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
826.844167004099,353.46362461589,16,6,-1.65793786117274,0.0697952536435734,2.57160885525061,-4.17842290207948,-0.459780552170352,0.615558693432231,-3.52876201721673,0.622767611925056,0.136559621245846,2.99320980406657,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
884.664227269456,353.46362461589,17,10,1.86260346388975,-0.646267208130454,2.60452722894977,-0.382855961949704,-1.59424987347539,-4.2306960280838,-0.511133790099543,-0.139202761988249,0.944797152705816,1.17383444317965,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
903.937580691241,353.46362461589,17,10,2.78857880410959,-0.507837003497661,2.81274498236975,0.0110127171153049,-0.302293309212527,-2.71798459622336,-0.388136364191266,0.525456311881217,-0.370350470471029,3.40457519545847,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
36.6366767108928,372.736978037676,21,5,2.74833292056404,-0.282639807406451,1.85541937802218,-1.1258976463822,-0.924627309897857,-0.196211598789487,-5.57752491235645,1.18713318729952,2.9158592910923,4.44531225731927,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
55.9100301326783,372.736978037676,21,5,2.50902818683665,-0.016134648926989,-1.06658509625369,-1.71462167139089,-1.96505587877785,1.54768779787138,-2.34920236176994,0.213586439739355,1.35375835887956,3.11619035997224,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
75.1833835544638,372.736978037676,21,5,4.14045580798095,-0.123138236886628,-0.79576282996277,-5.71114631434351,-1.67613847701925,0.877913094310922,-0.760195232328568,-0.51761556471528,1.84263597837726,2.09238233427566,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
152.276797241606,372.736978037676,20,5,5.7519904325551,-1.11473761613407,0.80393593743115,-2.10470488916766,-0.463663741938586,0.0548636497661947,-2.19693294255267,0.179098113959787,1.520071642851,0.869950581107466,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
171.550150663391,372.736978037676,20,5,9.78668265980167,-0.011090424727565,-0.240383543032134,-4.60561793620997,-0.817272143185574,0.336282457384579,-2.83864932161699,-0.407329544644153,3.19239067590571,3.17626670897288,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
190.823504085177,372.736978037676,20,5,3.0784465924223,-1.2383048723263,2.67364246225014,-1.7097834175364,-2.61704036301393,0.20020740843655,-3.94620105445669,-1.06634281194242,1.52388124442746,1.40458736854949,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
210.096857506962,372.736978037676,19,3,4.58809915329593,0.0476720414664533,2.85055188502379,-1.4226925469223,-3.77551671373879,-0.665910167244841,-2.61503542007395,1.81911781474879,3.09297367204861,3.33057437380946,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
229.370210928748,372.736978037676,19,3,-0.400600389266969,-0.242943818472405,0.180657163152581,-1.09978751417466,0.766161752300877,-3.18636291232052,-2.19854350683053,0.80024767929759,2.24206993860747,0.561259308646239,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
248.643564350534,372.736978037676,19,3,0.453304404959383,-0.748870528572151,1.69687710035124,-3.21539320424598,-0.40373278507841,-0.325947453045724,-1.8028853236017,1.94424333354871,1.49117957850197,3.43338657621074,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
267.916917772319,372.736978037676,19,3,0.617148207779403,-0.23346828376211,2.29806858411104,-1.25721202512127,-2.42741252485633,-0.412832057717536,-0.929791328705675,1.64082372263076,2.21827608987675,2.99269622118312,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
325.736978037676,372.736978037676,12,10,0.918469664540559,-2.56854744889191,1.85642927949029,-0.25095282517913,-2.23485865231259,-0.845779386117482,0.24095500652903,1.00618593669908,-0.397889510725418,1.99695307085211,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
345.010331459461,372.736978037676,12,10,3.95726501072866,-0.832656344392894,3.73362783175867,-2.38858150596359,-2.24041311615763,-1.40103535388769,-1.06446859565592,1.02125620195886,-0.508880116890041,4.3623645038921,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
441.377098568389,372.736978037676,14,8,5.33168400091731,1.14677477392738,1.64043465884228,-2.87218896477121,-1.34044677824069,-3.55621549493952,-2.02941636285598,-0.469697908063134,1.99988303476475,2.26495499275263,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
460.650451990174,372.736978037676,14,8,3.44109991411005,-0.389762510157186,3.86997230145952,-1.14447983823013,0.788182386486478,-4.26800593634115,-2.55675370437374,0.505737963787591,0.261734654799882,3.93538168689271,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
479.92380541196,372.736978037676,14,8,2.91319883179975,0.770909657325983,2.08579010384427,-4.6059178215674,-2.52596136396823,-1.88893086560982,-1.45902460666539,0.283802735780388,1.23895878833096,2.25547256055256,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
499.197158833745,372.736978037676,14,8,2.06918091054451,0.184644886409407,1.64470850952809,-0.512646095734919,0.547654430720399,-1.81307863297864,-1.50466946066857,-0.665388884042308,0.748956558533985,0.207127336236732,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
518.470512255531,372.736978037676,14,8,3.52265153219162,1.0927160964858,4.96039018781,0.49943887035358,-0.672746446132792,-3.9036458429734,-1.79042497179173,1.40050931159115,1.33069344445147,-0.134054144154571,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
595.563925942673,372.736978037676,18,10,3.23379565525533,-0.747978375687433,4.34234300578038,-0.979362255818844,0.143066309037376,-2.01568194584343,-2.56910920703685,-0.425467814152203,-0.117503312882231,4.79603144027839,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
614.837279364459,372.736978037676,18,10,1.81196244243181,-0.666720472211973,3.01551972382436,-0.374757922808552,0.332634058773353,-1.17311400229626,-0.476642750748497,0.105806795710866,0.0228604874354984,2.12552317357962,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
634.110632786244,372.736978037676,18,10,3.11762698179047,-0.971169985175251,2.84507265643544,-1.80093780139807,-2.39115777872804,-5.42483198757425,-4.94563446003896,1.28441926291726,-0.488579062004914,1.91364983310325,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
788.297460160528,372.736978037676,22,6,0.083274030421726,-0.760752103527746,3.01656272023065,-1.33675568560664,-3.32426634422139,0.632374293269128,-2.14218166120324,-0.197479954648353,-0.211932557777714,-0.0191263328804795,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
807.570813582314,372.736978037676,22,6,3.17354232839672,-0.664042189767124,1.97666906826342,-0.890123851791958,-0.902646931968016,0.72942458605287,-3.70953733516624,0.716091334093394,0.328728045783537,1.8045812156781,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
826.844167004099,372.736978037676,22,6,1.62178056996599,-0.198225235587526,4.48618487316462,-1.92393103100337,-1.33319608032039,-0.137769330600516,-0.57837516812773,2.09571021713321,0.379812135193742,-0.0334314606291269,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
884.664227269456,372.736978037676,23,1,2.32590282419512,-1.10511939439081,1.63655261168941,-1.02450125667892,-1.19134624946293,-0.968057754488828,-0.60938275241805,1.72963937572006,0.25346211175435,1.53986823855756,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
903.937580691241,372.736978037676,17,10,1.54689939285829,-0.707785435399982,-0.179853895881048,-2.07411031197404,-1.29984477885645,-2.13575495294992,-3.52946930212887,-0.436744626000812,0.388100896914193,0.210708906873773,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
36.6366767108928,392.010331459461,21,5,6.80071144888369,0.0426324455629478,-0.622659875680481,-0.915328632533152,-0.500615362127513,-0.980031957216039,-0.520941014100719,-0.290201161838391,0.629731703366924,4.99104736537043,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
55.9100301326783,392.010331459461,21,5,3.20276197825315,-0.0969970217416635,-0.188976361503323,-1.40661744340845,-0.0872205953169322,0.647699753006324,-1.06010030691861,-0.642124837670522,2.13106066279935,2.43417439462166,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
75.1833835544638,392.010331459461,21,5,3.72411800534743,-0.985126932872431,0.12961874743828,-4.88869634473605,-2.12218677265921,-1.18213436878322,-0.293290300982666,0.0704895252692533,1.14799920267319,1.16287593166144,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
133.00344381982,392.010331459461,20,5,4.12116881690615,-0.201966276211405,-0.58465444202324,-2.07804111775558,-3.7762115676647,-0.885855449764037,-0.133278486488695,-0.112796358086827,0.538849883099592,3.20868435677165,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
152.276797241606,392.010331459461,20,5,2.24642182142416,-0.706121612493224,0.20750481002212,-4.05037485130735,-2.92979934837923,-1.1105477333393,-0.710669567662126,-0.824022273658168,1.0968230800846,2.82083822373642,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
171.550150663391,392.010331459461,20,5,1.22005749139335,0.109424413289674,2.86904521568384,-4.54008495654642,-1.55110015546075,0.176967312436092,-2.80162064053317,-0.482609435268598,1.87737867818663,6.79972120770414,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
248.643564350534,392.010331459461,19,3,1.66089299599816,-0.890828770395094,3.59470031218135,-4.9649308651331,-0.704948918605926,-1.8755895073696,-3.2756473594447,1.78078970585637,3.34178070877725,4.13401062930329,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
267.916917772319,392.010331459461,19,3,1.60817805983604,0.136968071275594,3.92786730714357,-2.144551664812,-2.01597773017582,-3.1814485207245,-1.54070362586524,1.43113598645823,1.01041444951559,1.9433918769761,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
325.736978037676,392.010331459461,24,1,1.78374706133051,-1.09561842751544,2.87008949831027,-2.44967782058694,-1.0685397828885,-1.42071993302004,-3.0449344125345,1.50282662931599,-0.187378161963303,1.22024791428483,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
345.010331459461,392.010331459461,24,1,0.972806967728581,-0.575882329465102,2.38389807539976,-0.944160094468116,-2.75182173763335,-2.6935052534024,-1.17981491210385,1.08914537006731,1.53728618598642,5.21346476378592,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
441.377098568389,392.010331459461,14,8,2.66454291865075,1.06732246575063,1.20475820430958,-4.86822798296143,0.286522395446779,-1.650854240179,-1.54325037463534,1.13183402455544,1.37752928133983,2.62165343292087,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
460.650451990174,392.010331459461,14,8,3.59828366890766,1.10476048836854,3.11691720723039,-0.319673603284853,-0.344529131577628,-1.45103559139598,-4.98372769238488,-0.773475986352532,2.7621624451117,1.27529154326068,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
479.92380541196,392.010331459461,14,8,2.72846570115446,0.622944323889236,4.09756230760888,-1.57029731610636,0.16480009084228,-3.94198692287501,-0.557964166373722,-0.0159300806886885,1.02521370657914,4.87678957392616,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
499.197158833745,392.010331459461,14,8,5.16198372181504,-1.88019647458829,1.04203190032876,-2.27275531441478,-2.59336697346276,-1.82741658230404,-2.40832093394898,0.279508999784875,0.347538597246425,2.67148298856619,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
576.290572520888,392.010331459461,18,10,3.57713425331712,-0.500667064557006,1.30395313557515,0.405041503309781,-0.509669105221281,-0.74083658144705,-2.61285337117629,0.452704964831057,0.494985679348646,1.09971042708737,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
595.563925942673,392.010331459461,18,10,5.05617118101253,-1.91738384346493,-0.0841296352466352,-1.58238766809091,0.0271708286360618,-1.29075324003969,-1.18190488613453,-0.280126371988282,-0.398967339139633,4.56873480380617,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
614.837279364459,392.010331459461,18,10,1.62464563205125,-0.365195244311383,1.77748355140177,-0.1686393771821,-0.703743504845489,-1.89126897815447,-3.83672662007695,-0.522812486079904,-0.310012181458667,1.2136962004039,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
788.297460160528,392.010331459461,22,6,1.31193132949634,-1.38368913378448,2.2564374807936,-1.06703674205742,-2.98879695640194,-0.562536387361813,-0.384743472313238,0.000945247215525,1.14638773255875,2.37925010596023,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
807.570813582314,392.010331459461,22,6,0.60461907533998,0.379111029814967,4.24721959801365,-4.46348430309708,-2.91359589686221,-0.588336402839327,-1.75828974452151,0.360885131401774,1.02030266389916,0.499556706830808,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
826.844167004099,392.010331459461,22,6,2.24444177925389,-0.0154895755450726,5.36749442125466,-8.18299031568417,-4.43129466622326,0.63316030233826,-0.877979879383585,-0.370032544028426,0.70362442019251,0.458287507680921,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
865.39087384767,392.010331459461,23,1,3.64793793824478,-2.0261204540109,1.25203121407822,-0.591106755310606,-3.2365543080188,-0.444216100772388,-2.02369247329432,0.988896899013048,0.317105516536323,0.080089074835303,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
884.664227269456,392.010331459461,23,1,0.514510573704947,-0.289510740792757,2.84963988986639,0.61814243069367,-1.1419523574482,-2.77958499499297,-4.25374993200973,1.40015543675984,-0.169379529871447,-0.391944994422871,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
903.937580691241,392.010331459461,23,1,1.38437049714413,-0.577629368694001,1.5856654895701,-1.82945418974019,-3.41784232836767,-1.24177678731291,-1.5253792160128,2.20556105374963,0.200920869477967,2.94217826806491,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
36.6366767108928,411.283684881247,21,5,5.64850138276615,-0.467203374523696,1.29165898775763,-2.5622858519857,-0.539679564033803,-0.400006267487843,-2.68313705746457,0.24689152348661,1.90517298242751,0.902382944393904,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
55.9100301326783,411.283684881247,21,5,2.47304486737087,-0.276046215931365,-1.40640212533924,-0.786268253384366,-3.93040074499081,1.32494915161106,-2.72247527289552,-0.907091788973928,1.03726760841819,0.105975558748783,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
75.1833835544638,411.283684881247,21,5,4.86255273640488,-0.0836996980825589,-0.258927639323913,-2.33976814713448,-2.62104846911839,-1.09210031659903,-1.92464062339247,0.300658263764545,0.841786310123416,3.60509094054485,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
152.276797241606,411.283684881247,20,5,1.54547090541658,0.19449020426362,0.149616529810257,-2.9006114197915,-1.33206118423837,-0.871516479108442,-1.17164180843685,0.551806016865413,1.14280541116707,2.84823217803591,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
171.550150663391,411.283684881247,20,5,3.80347983281279,-0.263018617523566,0.827654632794467,-3.01347516045031,-0.680657256075641,-0.257327221449991,-0.234734065768173,-0.577296828173909,0.891238239349001,0.740406403754366,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
248.643564350534,411.283684881247,19,3,0.678335010002207,0.361390201886994,3.78438968401206,-2.145442279893,0.499414290586301,-1.02636236429453,-3.12951275743271,1.07755202263296,1.07982722052799,7.32552034213661,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
