,X_coord,Y_coord,ground_truth_cluster,pred_3PCs_k10_seed_141,refined_pred_3PCs_k10_seed_141,pred_10PCs_k10_seed_141,refined_pred_10PCs_k10_seed_141,pred_3PCs_k10_seed_549,refined_pred_3PCs_k10_seed_549,pred_10PCs_k10_seed_549,refined_pred_10PCs_k10_seed_549,pred_3PCs_k10_seed_75,refined_pred_3PCs_k10_seed_75,pred_10PCs_k10_seed_75,refined_pred_10PCs_k10_seed_75,pred_3PCs_k10_seed_492,refined_pred_3PCs_k10_seed_492,pred_10PCs_k10_seed_492,refined_pred_10PCs_k10_seed_492,pred_3PCs_k10_seed_676,refined_pred_3PCs_k10_seed_676,pred_10PCs_k10_seed_676,refined_pred_10PCs_k10_seed_676,pred_3PCs_k10_seed_179,refined_pred_3PCs_k10_seed_179,pred_10PCs_k10_seed_179,refined_pred_10PCs_k10_seed_179,pred_3PCs_k10_seed_587,refined_pred_3PCs_k10_seed_587,pred_10PCs_k10_seed_587,refined_pred_10PCs_k10_seed_587,pred_3PCs_k10_seed_592,refined_pred_3PCs_k10_seed_592,pred_10PCs_k10_seed_592,refined_pred_10PCs_k10_seed_592,pred_3PCs_k10_seed_601,refined_pred_3PCs_k10_seed_601,pred_10PCs_k10_seed_601,refined_pred_10PCs_k10_seed_601,pred_3PCs_k10_seed_916,refined_pred_3PCs_k10_seed_916,pred_10PCs_k10_seed_916,refined_pred_10PCs_k10_seed_916,pred_3PCs_k10_seed_518,refined_pred_3PCs_k10_seed_518,pred_10PCs_k10_seed_518,refined_pred_10PCs_k10_seed_518,pred_3PCs_k10_seed_339,refined_pred_3PCs_k10_seed_339,pred_10PCs_k10_seed_339,refined_pred_10PCs_k10_seed_339,pred_3PCs_k10_seed_921,refined_pred_3PCs_k10_seed_921,pred_10PCs_k10_seed_921,refined_pred_10PCs_k10_seed_921,pred_3PCs_k10_seed_423,refined_pred_3PCs_k10_seed_423,pred_10PCs_k10_seed_423,refined_pred_10PCs_k10_seed_423,pred_3PCs_k10_seed_330,refined_pred_3PCs_k10_seed_330,pred_10PCs_k10_seed_330,refined_pred_10PCs_k10_seed_330,pred_3PCs_k10_seed_388,refined_pred_3PCs_k10_seed_388,pred_10PCs_k10_seed_388,refined_pred_10PCs_k10_seed_388,pred_3PCs_k10_seed_273,refined_pred_3PCs_k10_seed_273,pred_10PCs_k10_seed_273,refined_pred_10PCs_k10_seed_273,pred_3PCs_k10_seed_286,refined_pred_3PCs_k10_seed_286,pred_10PCs_k10_seed_286,refined_pred_10PCs_k10_seed_286,pred_3PCs_k10_seed_61,refined_pred_3PCs_k10_seed_61,pred_10PCs_k10_seed_61,refined_pred_10PCs_k10_seed_61,pred_3PCs_k10_seed_807,refined_pred_3PCs_k10_seed_807,pred_10PCs_k10_seed_807,refined_pred_10PCs_k10_seed_807,pred_3PCs_k10_seed_283,refined_pred_3PCs_k10_seed_283,pred_10PCs_k10_seed_283,refined_pred_10PCs_k10_seed_283,pred_3PCs_k10_seed_127,refined_pred_3PCs_k10_seed_127,pred_10PCs_k10_seed_127,refined_pred_10PCs_k10_seed_127,pred_3PCs_k10_seed_165,refined_pred_3PCs_k10_seed_165,pred_10PCs_k10_seed_165,refined_pred_10PCs_k10_seed_165,pred_3PCs_k10_seed_952,refined_pred_3PCs_k10_seed_952,pred_10PCs_k10_seed_952,refined_pred_10PCs_k10_seed_952,pred_3PCs_k10_seed_311,refined_pred_3PCs_k10_seed_311,pred_10PCs_k10_seed_311,refined_pred_10PCs_k10_seed_311,pred_3PCs_k10_seed_597,refined_pred_3PCs_k10_seed_597,pred_10PCs_k10_seed_597,refined_pred_10PCs_k10_seed_597,pred_3PCs_k10_seed_473,refined_pred_3PCs_k10_seed_473,pred_10PCs_k10_seed_473,refined_pred_10PCs_k10_seed_473,pred_3PCs_k10_seed_594,refined_pred_3PCs_k10_seed_594,pred_10PCs_k10_seed_594,refined_pred_10PCs_k10_seed_594,pred_3PCs_k10_seed_605,refined_pred_3PCs_k10_seed_605,pred_10PCs_k10_seed_605,refined_pred_10PCs_k10_seed_605,pred_3PCs_k10_seed_101,refined_pred_3PCs_k10_seed_101,pred_10PCs_k10_seed_101,refined_pred_10PCs_k10_seed_101
188,441.377098568389,276.370210928748,10,7,6,7,7,1,2,10,7,1,3,4,4,3,3,5,5,1,5,5,5,8,8,7,7,1,1,3,2,7,0,0,0,9,9,0,0,0,0,1,1,0,0,8,8,4,3,0,0,6,2,3,3,2,1,0,0,1,1,3,3,0,0,2,2,7,7,8,8,8,3,5,5,9,9,7,7,5,2,1,1,0,2,0,0,0,0,7,7,3,6,2,2,5,4,3,3,4,4,1,1,2,2,5,5,4,6,6,6,5,5,2,2,13,3,3,3,5,5,2,2
189,460.650451990174,276.370210928748,8,5,5,0,0,3,3,7,7,4,3,5,5,3,3,1,1,6,6,1,1,5,5,8,8,3,3,2,2,3,3,9,9,1,1,4,4,4,4,1,1,1,1,0,0,1,1,0,0,1,1,4,4,3,3,3,3,1,1,3,3,4,4,4,4,11,11,0,0,0,0,5,5,3,3,1,1,11,11,1,1,6,6,7,7,7,7,4,4,5,5,6,6,6,6,0,0,4,4,3,3,6,6,5,5,6,6,6,6,0,0,7,0,1,1,6,6,5,5,2,2
190,576.290572520888,276.370210928748,4,5,5,0,0,3,3,7,7,3,3,3,3,9,9,7,7,6,6,10,10,5,5,6,3,3,3,3,3,4,4,4,7,6,6,4,4,1,1,1,1,0,0,7,7,0,0,5,5,9,9,0,0,9,9,9,4,3,3,2,2,2,2,0,0,1,1,4,4,4,4,6,6,8,8,0,0,9,9,4,4,6,6,0,0,4,4,2,2,7,7,3,3,3,3,1,1,2,2,1,1,6,6,5,5,1,1,10,10,0,0,7,7,11,11,8,7,0,0,5,5
191,595.563925942673,276.370210928748,4,6,6,1,0,2,2,0,0,3,3,5,3,10,10,6,7,5,5,10,10,1,1,8,3,6,6,7,3,0,0,9,7,1,1,0,4,6,6,1,1,2,2,0,0,6,6,4,4,2,2,7,0,3,3,4,4,6,6,6,2,4,4,8,0,9,9,1,1,0,0,6,6,0,0,2,2,2,2,8,8,2,2,5,5,4,4,3,3,6,6,2,2,6,6,3,1,6,6,9,9,1,1,4,4,6,6,6,10,3,3,4,4,8,8,7,7,3,3,3,3
192,653.38398620803,276.370210928748,7,4,4,8,8,2,2,6,2,5,5,7,7,0,0,4,7,4,4,9,9,0,0,4,4,7,7,8,8,9,9,5,5,12,12,8,8,7,7,0,0,4,4,4,4,7,7,5,0,4,4,6,6,5,5,1,1,4,4,1,1,7,7,6,6,0,0,2,2,7,7,10,10,4,4,5,5,6,6,5,5,7,7,1,1,8,8,3,3,8,8,2,2,4,4,5,5,0,0,8,2,3,3,1,1,5,5,2,2,6,6,3,3,7,7,2,2,2,2,0,0
193,672.657339629815,276.370210928748,7,4,4,8,8,2,2,1,1,5,5,3,3,0,0,7,7,4,4,0,0,0,0,4,4,1,1,8,8,9,9,2,2,12,12,7,7,7,7,0,0,4,4,4,4,7,7,0,0,4,4,6,6,5,5,4,4,4,4,1,1,7,7,0,0,4,4,3,3,7,7,6,6,4,4,5,5,8,8,5,5,7,7,3,3,8,8,3,3,8,8,4,4,4,4,5,5,0,0,2,2,3,3,5,5,5,5,10,10,6,6,3,3,7,7,7,7,2,2,0,0
194,691.930693051601,276.370210928748,7,4,4,8,8,2,2,4,4,5,5,1,1,0,0,4,4,4,4,0,0,0,0,4,4,1,1,4,4,8,9,2,2,12,12,6,6,7,7,0,0,4,4,3,3,7,7,5,0,6,6,6,6,2,2,7,7,4,4,1,1,7,7,6,6,0,0,3,3,7,7,0,6,4,4,5,5,10,10,5,5,7,7,5,5,2,2,5,5,8,8,0,0,4,4,4,5,0,0,8,2,3,3,0,5,5,5,5,5,6,6,3,3,7,7,2,2,2,2,0,0
195,769.024106738743,276.370210928748,6,6,6,3,3,6,6,3,3,0,0,1,1,1,1,6,6,6,6,9,9,0,0,5,5,0,0,8,8,1,1,5,5,1,1,8,8,6,6,0,0,3,3,1,1,5,5,7,7,5,5,6,6,10,10,1,1,8,8,1,1,5,5,6,6,4,4,2,2,6,6,2,2,6,6,3,3,6,6,0,0,5,5,1,1,8,8,3,3,2,2,1,1,0,0,4,4,0,0,4,4,0,0,1,1,2,2,1,9,3,3,5,5,10,10,6,6,3,4,3,3
196,788.297460160528,276.370210928748,6,8,8,3,3,0,0,3,3,2,2,7,7,8,1,4,4,0,0,4,4,6,6,5,5,2,2,5,5,5,1,5,5,10,10,7,7,2,2,6,0,3,3,1,1,2,5,7,7,8,8,3,3,0,0,7,7,7,7,4,4,3,3,0,0,0,0,2,2,1,1,4,4,5,5,3,3,10,10,9,9,3,3,1,1,6,6,3,3,1,1,0,0,2,2,7,7,1,1,4,4,7,7,1,1,0,0,9,9,4,4,6,6,12,12,8,8,4,4,3,3
197,807.570813582314,276.370210928748,6,8,8,3,3,0,0,0,0,2,2,5,5,1,1,1,1,0,0,2,2,6,6,5,5,2,2,5,5,1,1,5,5,10,10,6,6,5,5,0,0,4,4,1,1,5,5,4,4,8,8,3,3,0,0,11,11,0,0,7,7,6,6,2,2,0,0,3,3,1,1,4,4,2,2,3,3,0,0,8,8,3,3,1,1,6,6,3,3,1,1,0,0,2,2,6,6,10,10,4,4,7,7,1,1,0,0,5,5,4,4,6,6,4,4,0,0,2,2,3,3
198,903.937580691241,276.370210928748,10,9,9,4,4,6,6,1,0,0,0,7,7,4,4,2,2,2,2,1,1,2,2,3,3,0,0,4,4,2,2,5,5,13,13,2,2,1,1,2,2,3,3,6,6,6,6,4,4,7,7,8,8,7,7,11,11,2,2,4,4,1,1,4,4,5,5,1,1,2,2,4,4,2,2,3,3,8,8,2,2,1,1,4,4,2,2,4,4,4,4,2,2,1,1,5,5,3,3,5,5,0,0,3,3,2,2,8,8,2,2,6,6,8,8,4,4,4,4,6,6
199,923.210934113027,276.370210928748,10,10,10,1,1,0,0,0,0,2,6,1,1,2,4,1,1,0,0,4,4,7,7,5,5,2,5,5,5,4,4,5,5,2,2,4,4,2,2,3,3,5,5,1,1,0,0,7,7,8,0,3,3,0,8,7,7,5,2,4,4,3,3,0,0,8,8,4,4,1,2,10,10,5,5,3,3,10,10,0,0,1,1,1,1,6,6,3,3,0,5,0,0,2,7,1,1,9,3,4,4,7,0,1,1,0,0,9,9,4,4,5,5,6,8,8,8,0,4,5,5
200,942.484287534812,276.370210928748,10,2,2,3,3,5,5,1,1,6,6,1,1,4,4,4,4,6,6,9,9,1,1,4,4,5,5,8,8,5,5,5,5,1,1,7,7,3,3,0,0,5,5,1,1,1,1,7,7,0,0,7,7,8,8,7,7,2,2,4,4,4,4,6,6,3,3,2,2,2,2,10,10,3,3,4,4,1,1,9,9,2,2,3,3,1,1,3,3,5,5,5,5,7,7,2,2,3,3,4,4,0,0,1,1,9,9,2,2,3,3,3,3,8,8,6,6,4,4,3,3
201,75.1833835544638,295.643564350534,9,4,4,8,8,8,8,2,2,6,6,7,7,0,0,2,2,4,4,0,0,0,0,7,7,5,5,4,4,6,6,6,6,12,12,2,2,7,7,8,8,4,4,2,2,7,7,6,6,1,1,1,1,6,6,11,11,4,4,1,1,5,5,4,4,0,0,5,5,7,7,0,0,4,4,5,5,0,0,2,2,7,7,3,3,10,10,5,5,6,6,4,4,0,0,5,5,8,8,2,2,3,3,2,2,2,2,0,0,6,6,6,6,7,7,2,2,2,2,2,2
202,94.4567369762493,295.643564350534,9,6,6,8,8,1,1,4,4,1,1,0,0,3,3,4,2,4,4,0,0,8,8,7,7,1,1,4,4,7,7,0,0,12,12,6,6,7,7,5,5,1,1,3,3,4,4,10,10,6,6,8,8,2,2,12,12,9,9,6,1,0,0,2,2,11,11,8,8,3,3,8,0,9,9,0,5,3,3,9,9,0,7,0,3,4,4,7,7,3,3,5,5,5,5,2,2,6,6,0,0,1,1,0,0,7,7,5,0,3,3,2,2,2,2,0,2,4,4,4,2
203,113.730090398035,295.643564350534,9,6,6,8,8,2,2,2,2,3,3,0,0,6,6,2,2,5,4,7,7,1,1,7,7,6,6,4,4,0,0,2,2,7,12,2,2,0,7,8,8,3,3,2,2,3,3,0,0,2,9,2,2,3,3,3,3,9,9,1,1,5,5,1,1,3,3,0,0,6,6,0,0,1,1,5,5,8,8,3,3,2,7,5,3,1,1,7,7,6,6,5,5,6,6,5,5,6,6,2,2,1,1,5,5,5,5,0,0,3,3,1,1,3,3,2,2,3,3,2,2
204,287.190271194105,295.643564350534,10,5,5,6,7,7,7,7,7,7,7,5,5,5,5,5,5,3,3,2,2,5,5,7,7,5,5,2,2,5,5,9,3,4,4,5,5,1,1,5,5,1,1,0,0,1,1,4,3,1,1,3,3,8,8,5,5,3,3,6,6,1,1,6,3,11,11,0,0,9,9,7,7,3,3,4,4,3,3,1,1,1,1,5,0,4,4,1,1,2,2,7,7,7,7,1,1,2,2,7,7,6,6,4,4,1,1,11,11,0,0,1,1,11,11,1,1,5,5,1,1
205,306.46362461589,295.643564350534,10,7,7,7,7,1,1,2,7,1,1,0,0,3,3,0,0,1,1,1,1,8,8,6,6,1,1,2,2,3,3,3,3,8,8,9,9,4,4,5,5,6,6,2,2,4,4,3,3,6,6,2,2,2,2,5,5,1,1,5,5,0,0,1,1,7,7,6,6,8,8,8,8,9,9,0,0,11,11,4,4,0,0,0,0,0,0,4,4,3,3,6,6,5,5,7,7,5,5,0,0,2,2,5,5,4,4,8,8,1,1,2,2,1,1,6,3,5,5,1,1
206,325.736978037676,295.643564350534,10,6,6,8,7,2,2,5,5,5,5,2,2,6,6,7,7,4,4,3,3,3,3,3,3,3,3,2,2,8,8,8,8,12,12,1,1,7,7,2,2,3,3,4,4,7,7,3,3,6,6,2,2,1,1,0,0,8,8,6,6,0,0,6,6,3,3,7,7,3,3,5,5,4,4,7,7,1,1,0,0,7,7,4,4,1,1,7,7,8,8,2,6,4,4,2,2,0,0,0,0,1,1,0,0,6,6,10,10,3,3,7,7,3,3,3,3,3,3,4,4
207,422.103745146603,295.643564350534,10,6,6,7,7,2,2,7,7,4,4,4,4,0,0,2,2,1,1,7,7,3,3,7,7,7,7,2,2,0,0,1,1,9,9,6,6,0,0,7,7,2,2,8,8,3,3,0,0,4,4,0,0,5,5,3,3,8,8,3,3,7,7,6,6,9,9,0,0,3,3,6,6,4,4,0,0,2,2,1,1,2,2,5,5,3,3,5,5,6,6,4,4,4,4,0,0,0,0,3,3,6,6,5,5,7,7,0,0,5,5,3,3,3,3,4,4,3,3,2,2
208,441.377098568389,295.643564350534,10,6,6,7,7,2,2,7,7,3,3,3,4,6,6,7,7,5,5,5,5,3,3,6,6,7,7,2,2,0,0,1,1,9,9,9,9,0,0,2,2,2,2,2,8,3,3,0,0,2,2,2,2,1,1,2,2,9,9,5,3,0,0,4,6,9,9,0,0,3,3,6,6,1,1,0,0,2,2,9,1,2,2,3,3,3,3,4,4,6,6,2,2,4,4,9,9,5,5,0,0,6,6,5,5,6,6,0,0,5,5,0,0,3,3,4,4,3,3,2,2
209,460.650451990174,295.643564350534,8,5,5,0,0,7,7,7,7,3,3,5,5,5,5,1,1,6,6,1,1,5,5,8,8,6,6,2,2,5,5,9,9,4,4,9,9,1,1,3,3,1,1,0,0,1,1,4,0,1,1,8,8,3,3,3,3,3,3,6,3,2,2,6,6,1,1,1,0,9,9,8,5,3,3,2,2,11,11,1,1,6,6,7,7,3,3,6,6,5,5,6,6,3,3,0,0,2,2,3,3,6,6,3,5,1,1,2,6,0,0,0,0,11,11,1,1,5,5,1,2
210,557.017219099102,295.643564350534,4,2,2,6,6,6,6,5,5,0,0,6,6,7,7,2,2,2,2,3,3,2,2,3,3,0,0,2,2,6,6,7,7,11,11,9,9,8,8,3,1,3,3,7,7,2,2,6,6,3,3,5,0,7,7,2,2,2,2,5,5,1,1,4,4,5,5,1,1,2,2,0,0,2,2,2,2,6,6,0,0,3,3,3,3,8,8,2,2,1,1,2,2,2,2,0,0,3,3,7,7,0,0,3,3,2,2,10,10,2,2,6,6,9,9,6,6,3,3,1,5
211,576.290572520888,295.643564350534,4,3,3,6,6,0,0,5,5,2,2,6,6,8,8,2,2,0,0,2,2,2,2,3,3,2,2,2,2,2,2,7,7,2,2,5,5,2,2,2,1,5,5,0,0,2,2,6,6,8,8,0,0,0,0,3,3,7,7,2,2,3,3,4,4,8,8,0,0,5,5,1,1,5,5,6,6,8,8,1,1,3,3,7,7,2,2,6,6,1,1,7,7,2,2,1,1,1,1,6,6,0,0,3,3,0,0,0,0,2,2,6,6,6,6,1,1,4,3,6,6
212,653.38398620803,295.643564350534,7,9,9,8,8,2,2,2,2,5,5,7,7,3,3,0,0,4,4,6,6,3,3,4,4,1,1,4,4,7,7,4,4,12,12,9,9,7,7,6,6,5,1,6,6,4,4,3,3,9,9,1,1,9,9,11,11,9,9,1,1,0,0,0,0,3,11,2,2,3,3,10,10,9,9,5,5,9,11,3,3,7,7,4,4,2,7,5,5,7,7,3,3,4,4,5,5,3,3,2,2,3,3,2,2,1,1,9,10,6,6,3,3,7,7,7,7,4,5,0,0
213,672.657339629815,295.643564350534,10,7,7,7,8,3,2,2,2,4,5,2,2,3,3,7,7,1,4,0,0,8,8,7,4,1,1,6,6,3,3,7,7,9,12,9,9,0,7,8,8,1,1,2,2,4,4,0,0,6,6,1,1,2,2,3,3,10,10,5,1,0,0,1,0,11,11,3,3,3,3,6,6,9,9,0,5,11,11,3,3,0,7,3,3,7,7,7,7,3,3,6,6,5,4,5,5,5,5,2,2,2,3,5,5,7,7,10,10,5,6,3,3,13,7,7,7,5,5,2,0
214,769.024106738743,295.643564350534,6,3,3,6,3,6,6,3,3,0,0,7,7,5,5,0,0,2,2,4,4,2,2,5,5,0,0,8,8,5,5,5,5,10,10,9,8,1,1,7,7,5,5,1,1,2,2,7,7,7,7,5,5,4,4,1,1,7,7,4,4,1,5,0,0,8,0,2,2,2,2,10,10,8,8,3,3,1,1,4,4,1,5,1,1,8,8,3,3,4,4,1,1,1,1,8,8,1,1,4,4,0,0,1,1,3,0,9,9,2,4,5,5,6,6,7,7,4,4,3,3
215,788.297460160528,295.643564350534,6,4,4,3,3,0,0,1,1,2,2,7,7,1,1,5,5,8,8,7,7,6,6,6,6,2,2,5,5,1,1,6,5,3,3,8,8,6,6,8,8,4,4,3,1,5,5,6,6,3,3,4,4,7,7,11,11,4,4,1,1,5,5,6,6,0,0,5,5,1,1,4,4,6,6,3,3,0,0,1,1,5,5,1,1,6,6,5,5,1,1,0,0,2,2,7,7,8,8,5,4,7,7,3,1,0,0,0,0,4,4,6,6,4,4,2,2,2,2,6,3
216,807.570813582314,295.643564350534,6,4,4,3,3,0,0,0,0,2,2,1,7,1,1,6,6,2,2,2,2,6,6,5,5,2,2,5,5,1,1,5,5,13,13,6,6,5,5,0,0,4,4,1,1,5,5,7,7,3,3,7,7,0,0,1,1,4,4,7,7,6,6,2,2,0,0,3,3,1,1,2,4,6,6,3,3,0,0,8,8,3,3,1,1,6,6,3,3,1,1,0,0,2,2,6,6,8,8,4,4,7,7,1,1,0,0,5,5,4,4,5,5,4,4,0,0,2,2,3,3
217,903.937580691241,295.643564350534,10,6,6,0,0,5,5,10,10,3,3,3,3,10,10,7,7,5,5,3,3,0,0,3,3,4,4,2,2,0,0,1,1,3,3,5,5,6,6,1,1,3,3,2,2,3,3,0,0,1,1,5,5,6,6,2,2,9,9,6,6,5,5,8,8,3,3,0,0,6,6,6,6,1,1,6,6,8,8,8,8,2,2,3,3,1,1,8,8,6,6,2,2,6,6,0,0,6,6,3,3,0,0,5,5,2,2,10,10,3,3,4,4,3,3,4,4,3,3,6,6
218,923.210934113027,295.643564350534,10,3,3,2,2,5,5,0,0,6,6,3,3,4,4,7,7,8,8,3,3,1,1,6,6,5,5,1,1,5,5,9,9,5,5,4,4,3,3,1,1,5,5,0,0,1,1,5,5,0,0,3,3,8,8,9,9,2,2,6,6,1,1,8,8,3,3,6,6,2,2,6,6,3,3,6,6,1,1,0,0,1,1,7,7,8,8,2,2,5,5,7,7,7,7,3,3,3,3,1,1,0,0,5,5,3,3,10,10,3,3,7,7,8,8,8,8,4,4,5,5
219,942.484287534812,295.643564350534,10,10,10,0,0,6,6,5,5,0,0,3,3,2,2,2,2,0,0,4,4,7,7,1,1,0,0,3,3,4,4,4,4,2,2,4,4,2,2,3,3,0,5,7,7,0,0,4,4,8,8,0,0,4,4,9,9,5,5,2,2,3,3,0,0,1,1,4,4,5,2,6,6,5,5,1,1,9,9,7,7,4,1,4,4,8,8,8,8,0,0,6,6,1,1,0,0,9,9,7,7,0,0,4,4,3,3,9,9,2,2,5,5,0,0,8,8,0,0,5,5
220,55.9100301326783,314.916917772319,9,4,4,8,8,2,8,7,7,5,5,7,7,0,0,7,7,4,4,0,0,0,0,7,7,1,1,4,4,8,8,2,2,12,12,9,9,7,7,2,2,3,3,2,2,7,7,0,0,6,6,1,1,2,2,2,2,4,4,1,1,7,5,0,0,4,4,5,5,7,7,6,6,4,4,5,5,8,8,5,5,7,7,3,3,8,8,5,5,8,8,4,4,4,0,5,5,0,0,2,2,3,3,5,5,5,5,10,10,6,6,3,3,7,7,2,2,2,2,2,2
221,75.1833835544638,314.916917772319,9,4,4,8,8,8,8,7,7,6,6,2,2,0,0,7,7,4,4,0,0,0,0,8,8,0,0,4,4,0,0,6,6,12,12,9,9,7,7,3,3,4,4,2,2,7,7,0,0,0,0,2,2,8,8,2,2,4,4,1,1,5,5,0,0,0,0,5,5,7,7,0,0,4,4,5,5,0,0,5,5,7,7,3,3,6,6,5,5,8,8,4,4,0,0,9,9,10,10,2,2,7,7,5,5,0,0,10,10,4,4,6,6,7,7,2,2,2,2,2,2
222,94.4567369762493,314.916917772319,9,4,4,8,8,8,8,10,10,6,6,6,2,0,0,2,7,4,4,5,5,0,0,6,6,5,5,4,4,0,0,6,6,12,12,6,6,7,7,2,2,4,4,2,2,7,7,0,0,9,9,8,8,8,8,2,2,4,4,1,1,7,7,8,8,0,0,5,5,7,7,6,6,4,4,5,5,0,0,9,9,7,7,3,3,6,6,7,7,8,8,4,4,0,0,9,9,8,8,2,2,7,7,5,5,0,0,0,0,4,4,6,6,7,7,2,2,2,2,2,2
223,190.823504085177,314.916917772319,3,8,8,6,6,0,0,5,5,2,2,2,2,1,1,7,7,2,2,5,5,6,6,3,3,2,2,0,0,1,1,6,6,13,13,9,9,5,5,2,2,4,4,2,2,5,5,6,6,8,8,0,0,0,0,2,2,0,0,4,4,6,6,0,4,0,0,5,5,1,1,0,4,2,2,3,3,0,0,0,0,3,3,1,1,6,6,1,1,1,1,4,0,2,2,9,9,10,10,7,7,7,7,4,4,0,0,10,10,4,4,6,6,4,4,2,2,2,2,6,6
224,210.096857506962,314.916917772319,3,9,8,3,3,6,6,1,0,0,0,6,6,7,7,2,2,2,2,5,5,6,6,6,5,0,0,5,5,6,6,6,6,5,5,2,2,6,6,2,2,4,4,2,2,5,5,6,6,7,7,0,0,7,0,3,3,0,0,5,5,5,5,4,4,0,0,5,5,1,1,4,4,6,6,3,3,6,6,2,2,5,5,1,1,2,6,5,5,1,1,0,0,2,2,7,7,10,10,8,8,7,7,4,4,0,0,0,0,4,4,6,6,10,10,2,2,2,2,6,6
225,229.370210928748,314.916917772319,3,8,8,3,3,0,0,0,0,2,2,0,0,4,8,1,1,2,2,7,7,2,2,5,5,0,0,0,0,2,2,9,9,5,5,0,0,3,3,3,3,3,4,0,0,6,6,6,6,8,8,3,3,4,0,3,3,2,2,6,6,1,1,8,8,5,0,0,0,1,1,1,4,3,3,4,3,10,10,1,1,5,5,1,1,6,6,5,5,4,1,0,0,2,2,1,1,1,1,7,7,7,7,4,4,0,0,0,0,4,4,0,0,10,10,1,1,4,4,6,6
226,306.46362461589,314.916917772319,10,2,2,2,2,3,3,7,7,3,3,4,4,3,3,3,3,5,5,0,0,1,1,4,4,6,6,7,7,3,3,9,9,3,3,5,5,3,3,7,7,1,1,8,8,1,1,0,0,1,1,0,0,3,3,3,3,1,1,3,3,4,4,1,1,10,10,6,6,0,0,6,6,0,0,0,0,3,3,2,2,2,2,3,3,4,4,0,0,5,5,2,6,6,6,0,0,6,6,3,3,1,1,5,5,6,6,8,8,3,3,0,0,1,1,3,3,5,5,1,1
227,325.736978037676,314.916917772319,10,2,2,7,7,7,7,7,7,3,3,2,2,5,5,7,7,6,6,2,2,5,5,5,5,6,6,3,3,7,7,8,8,1,1,7,7,3,3,7,7,1,1,4,4,1,1,5,5,9,9,0,0,3,3,0,0,1,1,6,6,4,4,1,1,10,10,7,7,0,0,6,6,7,7,7,7,3,3,2,2,2,2,4,4,5,5,7,7,5,5,6,6,6,6,7,7,3,3,3,3,1,1,0,0,1,1,9,9,3,3,3,3,1,1,3,3,4,4,0,0
228,345.010331459461,314.916917772319,10,0,0,7,7,1,1,7,7,1,1,4,4,9,9,1,1,7,7,7,7,4,4,4,4,1,1,2,2,4,4,3,3,0,0,5,5,1,1,7,7,0,0,0,0,0,0,0,0,6,6,0,0,2,2,5,5,3,3,3,3,2,2,3,3,2,2,8,8,4,4,5,5,7,7,0,0,5,5,2,2,0,0,0,0,0,0,7,7,7,7,2,2,5,5,0,0,2,2,3,3,4,4,5,5,8,8,11,9,1,1,2,2,5,5,1,1,0,0,2,2
229,422.103745146603,314.916917772319,10,5,5,7,7,1,1,7,7,1,1,4,4,9,9,5,5,5,5,5,5,4,4,7,7,1,1,3,3,4,4,3,3,9,9,4,4,0,0,7,7,0,0,8,8,4,4,0,0,6,6,0,0,2,2,3,3,3,3,3,3,0,0,1,6,2,2,6,6,8,8,5,5,9,9,7,7,5,5,2,2,0,0,0,0,0,0,7,7,7,7,6,6,5,5,0,0,4,4,3,3,2,2,5,5,8,8,9,9,1,1,7,7,5,5,3,3,0,0,2,2
230,441.377098568389,314.916917772319,10,5,5,7,7,1,1,10,10,1,1,4,4,9,9,5,5,5,5,1,5,4,4,6,6,1,1,3,3,4,4,3,3,8,8,0,0,4,4,1,1,0,0,8,8,4,4,10,10,6,6,7,7,2,2,0,0,3,3,3,3,2,2,6,6,2,2,6,6,8,8,5,5,7,7,7,7,5,5,0,0,0,0,0,0,0,0,4,4,7,7,2,2,5,5,3,3,4,4,1,1,2,2,5,5,8,8,6,6,1,1,2,2,5,5,3,3,0,0,0,0
231,460.650451990174,314.916917772319,8,3,3,0,0,6,6,0,0,0,0,5,5,5,5,1,1,0,0,5,5,7,7,3,3,0,0,0,3,5,5,9,9,2,4,0,0,2,2,2,2,1,1,0,0,2,2,6,6,7,7,3,3,4,4,0,0,3,3,3,3,3,3,8,8,10,10,0,0,5,5,5,5,5,5,1,1,1,1,8,8,4,4,7,7,1,1,6,6,0,0,7,7,1,1,3,3,1,1,9,9,0,0,4,5,3,3,6,6,2,2,7,7,6,6,1,1,4,4,6,6
232,479.92380541196,314.916917772319,8,7,7,0,0,7,7,5,5,7,7,4,4,7,7,7,7,3,3,3,3,1,1,3,3,4,4,3,3,6,6,1,1,4,4,4,4,8,8,2,2,2,2,8,0,2,2,10,10,5,5,0,0,10,10,4,4,6,6,3,3,1,1,8,8,6,6,6,0,0,0,5,5,2,2,1,1,7,7,8,8,1,1,4,4,7,7,4,4,2,2,6,2,6,6,6,3,5,5,1,9,5,5,5,5,6,6,10,10,0,0,7,7,9,9,3,3,1,1,6,6
233,499.197158833745,314.916917772319,8,2,2,0,0,5,5,7,7,0,0,3,3,10,10,2,2,6,6,5,5,1,1,8,8,4,4,2,2,2,2,7,7,0,4,9,9,3,3,2,2,2,2,2,2,6,2,0,0,1,1,0,0,6,6,2,2,6,6,6,6,1,1,4,4,3,3,0,0,2,2,1,1,0,0,2,2,2,2,1,1,1,1,3,3,5,5,4,4,2,2,2,2,7,7,0,0,6,6,3,3,1,5,5,5,2,2,3,3,3,3,3,3,8,8,4,4,3,3,6,6
