barcode,mclust,x,y
Cell_647,1,153.16978417266188,-2884.2093525179853
Cell_648,2,8815.986072423399,-2901.769071794411
Cell_649,2,9542.045269286757,-2895.484958757885
Cell_651,1,3882.5834255502273,-2913.0630148776595
Cell_652,7,2398.603375896449,-2948.421199930033
Cell_653,2,8501.546103025661,-2934.131654538491
Cell_654,5,12926.02696931718,-2967.2590168500205
Cell_655,7,3129.341524757663,-2963.4027246528685
Cell_656,4,788.2033155847589,-2940.752010875722
Cell_657,5,629.8147021999642,-2968.1242622071186
Cell_658,1,139.79772757299511,-2972.3933148368346
Cell_659,7,2617.700547730829,-2972.7917057902973
Cell_661,5,9938.92293977813,-2987.0834653988372
Cell_662,3,10407.896252204586,-2975.6286596119926
Cell_663,2,4379.092704808373,-2990.079326355552
Cell_664,5,10044.187956529486,-2981.734307262901
Cell_665,4,5883.443242166755,-2986.6988847583643
Cell_666,1,4932.75169036061,-2986.1155079750347
Cell_667,5,11722.59234777574,-2967.6009842709636
Cell_668,3,10839.360551282769,-3006.0455285465673
Cell_670,7,2835.458720524252,-3002.1064618359565
Cell_671,4,11273.085073201784,-2999.802418841502
Cell_672,3,12515.513342882912,-3001.3748739986213
Cell_673,7,1547.1496354458775,-3013.925911385306
Cell_674,6,1244.6431395397228,-3048.4453785009778
Cell_675,5,13673.545295770371,-3012.4351887007365
Cell_677,1,3691.825081511895,-3024.4784446322906
Cell_678,2,9453.903776715135,-3035.8316580462565
Cell_679,2,8243.873990661907,-3026.989014007141
Cell_680,7,2358.0693064577763,-3043.666459686664
Cell_681,1,3817.7915890338036,-3058.4465264838973
Cell_682,2,8978.076134122288,-3061.6869822485205
Cell_683,4,9279.678230932202,-3050.1325918079096
Cell_684,7,10130.150963426933,-3068.4330378470195
Cell_685,3,12377.327016306743,-3068.518192057196
Cell_686,2,8573.483808719773,-3067.2795031055903
Cell_687,7,2728.1598922338057,-3085.2604544922106
Cell_688,2,9121.914787296995,-3070.5323821421525
Cell_689,4,752.2757794676806,-3086.247946768061
Cell_690,7,2569.6102011293106,-3095.052125624154
Cell_691,4,5730.760681240093,-3076.250562170532
Cell_692,1,5889.51979805979,-3106.5624133834885
Cell_693,1,3605.7832772705433,-3104.6440584883644
Cell_694,2,8421.82225890769,-3087.3010042646856
Cell_695,7,1971.5562997986167,-3089.067375886525
Cell_696,5,5281.154065090954,-3111.867838138844
Cell_697,3,12520.830922330095,-3119.364126213592
Cell_698,5,5162.241007777056,-3109.7346079066747
Cell_699,6,12843.98581861413,-3102.6895380434785
Cell_700,1,3109.3718163044546,-3115.296882682663
Cell_701,1,6561.9608535794105,-3126.322110878812
Cell_702,4,7830.611671430883,-3152.971414702551
Cell_703,7,964.340937256162,-3156.994675724056
Cell_705,2,8632.113784949228,-3152.7077479482537
Cell_706,3,10847.155834136933,-3134.1131629701063
Cell_709,5,10537.95958780511,-3176.676559977205
Cell_710,5,4695.3617613200295,-3208.645961243284
Cell_711,7,7599.75807988909,-3194.7172255437126
Cell_712,5,13191.12100886918,-3199.390687361419
Cell_714,1,3493.991927671941,-3211.808976428802
Cell_715,7,1957.646922915354,-3218.7018133445354
Cell_716,7,2296.2310702272257,-3240.326354088007
Cell_717,2,9433.626521030948,-3237.342962537128
Cell_720,6,4851.737790343145,-3222.5469261045514
Cell_721,1,3163.1275102185887,-3261.2718144659675
Cell_723,2,9179.914874057731,-3251.3877918735056
Cell_724,1,5420.8777454780375,-3292.023158914729
Cell_726,1,3398.559895833333,-3276.1953125
Cell_727,5,4023.7366710306533,-3294.917972100582
Cell_729,1,3834.5000666933443,-3289.026277177538
Cell_731,7,2607.8250893921336,-3307.973513441929
Cell_733,2,8987.674425934263,-3300.910895992796
Cell_736,6,4817.730285572694,-3353.1290962026887
Cell_738,3,12381.584829928472,-3345.110070498637
Cell_739,7,2867.6110561353003,-3324.503643396905
Cell_740,2,8490.711434580016,-3372.4931343037397
Cell_741,5,13336.230149253734,-3368.38592750533
Cell_742,5,3517.274737394958,-3374.0822478991595
Cell_743,2,8228.23807147135,-3367.2023857057293
Cell_744,7,2287.453808353808,-3369.241400491401
Cell_745,1,3293.569457448381,-3367.3803281919872
Cell_746,2,7617.107940131913,-3355.62626839168
Cell_747,1,6150.335023493221,-3418.905993306967
Cell_748,3,6928.143421017059,-3400.29711535862
Cell_749,6,1369.396909098284,-3414.7760110331396
Cell_750,6,7824.126729013832,-3414.1990815926533
Cell_751,7,13568.302459877006,-3446.259149542523
Cell_752,6,2826.7049630060687,-3478.2824839970067
Cell_753,3,10959.170543849212,-3460.281254892139
Cell_754,5,6394.790090750239,-3460.9673637337237
Cell_755,4,7990.409354937328,-3482.447072760624
Cell_756,7,2258.627073815821,-3489.1977037749457
Cell_758,7,7090.425116237482,-3469.077297925608
Cell_759,6,3410.134151547492,-3543.6117395944507
Cell_762,2,9857.723982184305,-3496.256790665579
Cell_763,2,9392.922944871445,-3495.693496156997
Cell_764,7,1501.3238988068535,-3497.6942675159235
Cell_765,2,8820.197089332714,-3515.3965010063475
Cell_766,4,4729.792425771498,-3524.964147235353
Cell_768,2,8236.942511525276,-3519.266952992632
Cell_769,3,12119.74165046225,-3520.751100194453
Cell_770,6,5463.881487558107,-3538.7068635493574
Cell_771,5,6352.536599241466,-3533.610872313527
Cell_772,2,8686.976694141053,-3553.2972918104674
Cell_773,5,7471.354924142106,-3569.817449207371
Cell_775,2,8911.174744494785,-3555.4040670108525
Cell_776,1,4185.253319768687,-3567.887342043264
Cell_777,7,7130.722304011779,-3569.7008342534664
Cell_778,3,11851.669934346612,-3558.2161165572443
Cell_779,3,11246.724559725877,-3575.227109729859
Cell_780,5,12516.297523681887,-3568.8437452407784
Cell_781,5,5946.968055960361,-3618.711804138735
Cell_782,1,3807.418459370596,-3605.9641615782057
Cell_783,6,1103.228938049995,-3607.852504995968
Cell_785,2,7270.183200653195,-3609.4439001156697
Cell_786,5,1601.9652957247283,-3611.8314996677254
Cell_787,1,4482.7217903849705,-3657.3498250138146
Cell_788,4,4799.313381585592,-3636.806261572126
Cell_789,1,738.7914231950084,-3633.9874550196423
Cell_790,2,7679.134628780935,-3652.242566452796
Cell_791,3,11784.41925676884,-3671.1820522908547
Cell_792,6,12202.976982268316,-3657.1367346938778
Cell_793,1,6667.059836988934,-3653.126300443973
Cell_794,7,2969.7603951666233,-3621.2846321864417
Cell_796,2,7952.439248280926,-3664.4177515187926
Cell_798,3,12375.090340514244,-3671.052660026253
Cell_799,3,10333.018353271247,-3695.358570704906
Cell_800,1,6525.965982224946,-3709.46648570553
Cell_801,3,10033.637036250357,-3712.835209572359
Cell_802,5,1651.940743165821,-3723.521471053637
Cell_803,1,3609.479379251701,-3714.085778061225
Cell_804,1,5773.305833552805,-3762.9867658677904
Cell_805,2,8453.771813626678,-3728.040718769798
Cell_806,1,3776.402959899886,-3744.232493606834
Cell_807,2,8712.713638080846,-3742.9891386475256
Cell_808,2,9047.867991290146,-3744.6459240609693
Cell_809,2,8203.847209245143,-3735.3488566510937
Cell_810,2,8582.778913420987,-3762.574696105185
Cell_811,4,5417.186598249321,-3775.6600664050707
Cell_812,2,9408.94731475187,-3763.201903467029
Cell_813,1,6032.546969509936,-3774.3969880261693
Cell_814,2,9550.15698034176,-3795.349040887239
Cell_815,1,672.3368716827972,-3810.069466125508
Cell_816,1,3902.030204126791,-3796.885821762461
Cell_817,4,4230.941938231095,-3809.1690504220624
Cell_818,1,5895.4847195357825,-3791.68051948052
Cell_819,2,9276.418332742824,-3811.685832869363
Cell_820,7,3048.624989642887,-3808.400903140277
Cell_821,5,6704.930691592503,-3811.354298215085
Cell_822,3,12560.932523775837,-3808.8283423720814
Cell_823,3,10333.050259760705,-3816.2792034005042
Cell_824,7,1844.427432359792,-3810.702024726752
Cell_825,7,2236.4384177030906,-3841.228692650056
Cell_826,5,108.01540766103146,-3832.485020329553
Cell_827,6,1438.3206240057473,-3826.68994714425
Cell_828,2,8879.554695895122,-3829.4031807436068
Cell_829,1,3578.1234880227685,-3838.7704956913594
Cell_830,6,7448.770508826585,-3819.146733486839
Cell_831,3,10576.75194736842,-3822.1405789473683
Cell_833,1,6302.396338883975,-3841.6976118140215
Cell_834,5,12992.620841804732,-3845.9296621533936
Cell_836,7,2725.083333333333,-3874.883493418712
Cell_837,1,3774.1186925434117,-3865.1095675859724
Cell_838,1,4009.7132095420598,-3865.1050023128255
Cell_839,3,10959.01313668846,-3894.057625057017
Cell_841,3,9777.324634356179,-3914.9215989058257
Cell_842,5,12823.947593435389,-3842.2632280604976
Cell_843,7,1749.1158090305146,-3885.929343542394
Cell_844,1,3282.649566803465,-3904.619699042408
Cell_845,6,5861.074998143609,-3897.4433801143537
Cell_846,2,7759.2774593410695,-3892.388741320658
Cell_847,6,1063.2117562466294,-3894.467433638924
Cell_848,3,11682.884092443188,-3914.266658095207
Cell_849,6,6156.49393147399,-3933.7135798933086
Cell_851,2,7133.851342953809,-3923.460747082787
Cell_852,5,13123.788228652082,-3866.35525758645
Cell_853,4,5178.46541359105,-3925.994064378662
Cell_854,4,7322.985408943923,-3939.7301837684363
Cell_855,2,8919.350394226914,-3961.0973317296985
Cell_856,1,3863.6654873220455,-3937.3167382697334
Cell_857,2,8513.791838161062,-3981.2533587015614
Cell_858,6,12887.398082629536,-3975.5589134900706
Cell_859,7,782.4121625974361,-3939.2093023255816
Cell_860,3,12078.410949241746,-3982.0589511950297
Cell_861,2,7935.386518546414,-3958.638109583881
Cell_862,2,9099.131545899787,-3967.934321235715
Cell_864,1,3750.048136768298,-3970.447490742929
Cell_865,6,1034.2263843648211,-3998.237649294245
Cell_866,1,4769.427440025344,-3992.342337931631
Cell_867,2,9235.25814054998,-3998.9921431689213
Cell_868,1,3456.815540171251,-3988.7353798506106
Cell_869,2,12491.708645336963,-4008.2386355041217
Cell_870,3,10157.439786500612,-4012.1302494532783
Cell_871,4,10538.738789176137,-4038.88435150118
Cell_872,7,748.4462719298245,-4043.666860165119
Cell_873,4,5588.019769409111,-4023.030609687324
Cell_874,3,11490.64479064076,-4026.507804339392
Cell_875,6,1772.644380733945,-4035.4541857798167
Cell_876,2,8191.038769906646,-4025.356562328391
Cell_877,3,11777.84633503673,-4081.345456723092
Cell_878,6,271.6287620029645,-4060.6369143520005
Cell_879,1,3342.2850573665996,-4059.9462757239116
Cell_880,1,5852.138549633603,-4056.0281504024347
Cell_881,4,7719.53205760505,-4061.326034063261
Cell_882,1,6884.285560923242,-4043.078739832363
Cell_883,2,9016.514427307677,-4071.174285581955
Cell_884,4,10429.488068181818,-4068.428282828283
Cell_885,7,1366.691427179737,-4064.546273745738
Cell_887,3,10954.612974456912,-4066.9485557412268
Cell_888,2,8054.2256135285625,-4090.966642606723
Cell_889,4,520.0736071235385,-4119.050014563309
Cell_890,2,8786.693620537368,-4055.975524973645
Cell_891,7,7196.321908464633,-4122.946661210013
Cell_892,2,8234.372737719046,-4125.4087187589785
Cell_893,3,11660.28853403363,-4105.897793214452
Cell_894,7,2319.6146824438542,-4116.4630765515585
Cell_895,5,8336.307028581701,-4104.684522739529
Cell_896,2,9305.39175919389,-4114.55939926834
Cell_898,1,3783.482253404871,-4135.830633512175
Cell_899,4,5578.880079911676,-4178.390568319226
Cell_900,5,12762.8910543131,-4156.292058420811
Cell_901,7,1439.4168957496302,-4167.933231127088
Cell_902,6,1985.5217171376544,-4168.474000134889
Cell_903,1,2951.0946610556202,-4220.8890635298885
Cell_904,7,7337.274406838131,-4179.941776227529
Cell_905,1,4685.492397660819,-4187.108966861599
Cell_906,7,3669.9610910962433,-4214.5406587750895
Cell_907,1,4449.7279960663345,-4209.0154217513755
Cell_908,1,6790.297630799604,-4214.663499506417
Cell_909,3,11957.344885078002,-4245.7943908538755
Cell_910,2,10013.7860017002,-4243.505355624823
Cell_911,2,7844.891001335113,-4251.7488918558065
Cell_912,4,8104.4749346120325,-4266.155013077594
Cell_913,3,10382.00836254593,-4228.647506018499
Cell_914,7,1356.266998548019,-4256.0287907073225
Cell_915,7,5847.9580994958615,-4281.233139922001
Cell_916,7,5332.54306606581,-4260.01607006207
Cell_917,3,12070.102826193192,-4271.171404137483
Cell_918,2,9367.796592453224,-4242.7804606111295
Cell_919,3,10767.546983929566,-4272.920073315223
Cell_922,3,11290.035090993933,-4284.933691087261
Cell_923,4,5750.941156208738,-4303.824214937712
Cell_924,3,10252.275977301388,-4289.6375157629245
Cell_925,2,7737.191930811179,-4299.386971710975
Cell_926,2,8943.66074735293,-4304.8348606428945
Cell_927,5,12646.787178180964,-4309.792703475841
Cell_928,4,6303.05060330425,-4309.25598663449
Cell_929,2,9083.162116381029,-4314.891490633719
Cell_931,1,6712.636660309388,-4330.937317228227
Cell_932,7,1948.3699293048305,-4352.741415586602
Cell_933,6,10098.50818359103,-4373.87512188327
Cell_934,2,8753.996938150643,-4325.895948152685
Cell_935,7,2537.5755180892165,-4336.26565975881
Cell_936,3,10545.861418614186,-4326.389862648626
Cell_937,1,505.15639252611453,-4349.022068559659
Cell_938,3,11370.783754397185,-4339.963223536936
Cell_939,4,9717.470657651336,-4324.272182177712
Cell_940,6,9939.485369805567,-4341.076057948913
Cell_941,1,3660.9940001874943,-4358.552076497609
Cell_942,4,6479.992010619115,-4357.088459226608
Cell_943,2,7993.258298254089,-4362.059554206059
Cell_944,2,5090.3202307969705,-4366.631365949433
Cell_945,1,5594.584488984248,-4379.427704223141
Cell_946,2,9282.318675237326,-4384.267123579243
Cell_947,4,13005.224215784216,-4365.377462537463
Cell_948,3,11466.868311385231,-4387.958868144691
Cell_949,1,4026.926391171637,-4400.282842216483
Cell_950,3,12262.636831431426,-4374.9196960983145
Cell_951,4,11857.508624594904,-4379.1624560058535
Cell_952,1,3128.7096380984412,-4388.197637762179
Cell_953,3,10907.856566954897,-4409.327734283711
Cell_954,6,4428.767043748123,-4436.620332365602
Cell_955,7,5348.317915347638,-4438.997713682729
Cell_956,1,5698.067746199605,-4435.666115884556
Cell_957,2,8476.76499357771,-4457.631162928565
Cell_958,7,1048.8454996456414,-4449.125868178597
Cell_959,2,8161.660191323321,-4444.022698665772
Cell_960,2,8604.725312361259,-4446.922115811505
Cell_961,4,7998.739683173589,-4458.298256123536
Cell_962,2,9095.53261856138,-4441.630530973453
Cell_963,2,4914.179944331603,-4457.843413826826
Cell_964,4,9745.209134002751,-4459.4402874764255
Cell_966,3,10372.131967080846,-4461.246796837179
Cell_968,7,2850.9632810909834,-4462.5099124771
Cell_969,2,7353.469872953053,-4484.15194011873
Cell_970,1,3300.397051460361,-4502.871599443672
Cell_971,1,5954.833000912748,-4494.795172576993
Cell_972,6,12773.075481842998,-4496.903962279758
Cell_973,2,7217.1020493226815,-4512.548662730114
Cell_974,3,11523.030463836478,-4523.458529874214
Cell_975,6,1761.8012567324954,-4522.6203321364455
Cell_976,4,6377.52802425318,-4532.3883096716945
Cell_977,7,2160.076777382548,-4533.9181410819065
Cell_978,1,4667.585570599613,-4535.211528046421
Cell_979,7,1527.9428313912315,-4568.551406682547
Cell_980,1,3020.7697645079893,-4585.121250350435
Cell_981,1,2673.1640915119365,-4595.941677718833
Cell_982,6,8958.317872790452,-4606.870876768898
Cell_983,3,12504.30720104802,-4606.074753346706
Cell_984,6,875.4499160928187,-4599.630461200161
Cell_985,2,8133.257246243031,-4604.292249750766
Cell_986,6,1030.0868077827668,-4611.247095716628
Cell_987,2,7737.279278482692,-4601.05004642115
Cell_988,5,12274.832792875086,-4608.4011418132
Cell_989,1,3712.8639221253297,-4610.232474819171
Cell_990,4,6594.734809054995,-4615.532012290713
Cell_991,6,789.2481446101845,-4603.1506356087875
Cell_992,5,5386.76629618504,-4617.030554005923
Cell_993,3,9737.27729442432,-4635.883442228917
Cell_994,1,4308.290650632816,-4639.493374902572
Cell_995,5,9161.504534749713,-4620.636368191612
Cell_996,4,6711.153800973318,-4613.8250964927
Cell_997,2,10022.468123297846,-4595.155886358009
Cell_999,1,3258.6226586263947,-4655.707881957415
Cell_1000,1,4690.949620920778,-4651.410669157235
Cell_1001,7,1400.2865769560517,-4631.991016513214
Cell_1002,2,10503.717276784217,-4660.155789685602
Cell_1003,6,11439.904257595208,-4660.364142062474
Cell_1004,1,4090.799374894408,-4671.37610519795
Cell_1005,2,7869.895979634832,-4685.837283473783
Cell_1006,1,3735.9517048295174,-4693.144085591441
Cell_1007,5,9277.507731958764,-4693.204447374729
Cell_1008,5,463.19616111676595,-4696.772429838592
Cell_1009,6,10673.248412040874,-4714.933305716653
Cell_1010,2,8658.989515786921,-4699.540573298588
Cell_1011,2,8795.684210526315,-4709.1822348664455
Cell_1012,1,2944.235428695936,-4720.446925954171
Cell_1013,2,8071.622312012053,-4716.891453225586
Cell_1014,3,11142.130824877866,-4749.690811724916
Cell_1015,4,13656.699641189858,-4746.997492187199
Cell_1016,6,11393.03633260937,-4761.438814768849
Cell_1018,6,6947.481365435357,-4727.707330145119
Cell_1019,4,12685.374858937246,-4757.397723369805
Cell_1020,5,6671.79757130754,-4759.836091499577
Cell_1021,3,12162.60076320546,-4753.718497690299
Cell_1022,7,1455.5865101095196,-4786.724831508003
Cell_1023,4,10793.018026250207,-4802.8184914437625
Cell_1024,1,3258.451582477468,-4807.018060504436
Cell_1025,3,9756.84820941647,-4809.13953826577
Cell_1026,2,9081.348613173845,-4802.743025729539
Cell_1027,7,5880.686284758521,-4829.817896717541
Cell_1028,4,10929.024936770644,-4845.151262368549
Cell_1029,1,6842.852587306513,-4838.293791153859
Cell_1030,1,5687.235388847883,-4832.351070254311
Cell_1031,2,7069.765557719206,-4845.148514851485
Cell_1032,1,6167.756343674549,-4819.371919274749
Cell_1033,2,8765.659681859895,-4834.11767105129
Cell_1034,3,9276.601283442646,-4849.864908224414
Cell_1035,5,10248.47481249631,-4837.002185082383
Cell_1036,1,4249.1385263840475,-4834.268379670909
Cell_1037,3,11957.459394356503,-4864.7475911906395
Cell_1038,3,10609.80859300325,-4861.932469891034
Cell_1039,5,12114.7479389747,-4864.0336397233
Cell_1040,6,1023.3101404458188,-4854.666838465833
Cell_1041,7,3046.811096600244,-4844.692547499684
Cell_1042,2,7865.059959118783,-4867.803467332879
Cell_1043,7,8394.983724680036,-4872.101128690921
Cell_1044,5,10119.842908146706,-4870.221032132425
Cell_1045,4,842.5700968460303,-4893.062302553213
Cell_1046,3,9393.687805994052,-4903.03065660032
Cell_1047,1,4584.756619432055,-4904.72060068876
Cell_1048,2,8583.070188310101,-4887.5211950762205
Cell_1049,3,9172.861159564749,-4935.0063543483675
Cell_1050,3,9650.695278823128,-4921.405576462538
Cell_1051,6,4041.8763256518623,-4901.124511601945
Cell_1052,1,5699.339796122325,-4934.1163302018795
Cell_1053,2,8195.403888865609,-4927.949964380003
Cell_1054,1,3535.824519680411,-4894.466825214439
Cell_1055,5,13126.982982736705,-4913.066551851396
Cell_1056,1,4356.1266334930015,-4942.568804352881
Cell_1057,6,677.3316227521669,-4945.222691793523
Cell_1058,4,11435.860551867903,-4935.042816391464
Cell_1059,3,6305.0910715693735,-4947.554445817016
Cell_1060,5,5356.608802938138,-4949.992482497418
Cell_1062,4,213.60435139252374,-4960.11417522753
Cell_1063,1,2768.6514756120705,-4948.617266084646
Cell_1064,6,12374.414638694641,-4997.381724941725
Cell_1065,4,10335.23159303882,-4980.541900937082
Cell_1066,4,10894.339275918815,-4983.923325409886
Cell_1067,5,1207.1470715600306,-4989.7007145177
Cell_1068,3,5059.993476959904,-4995.468282465589
Cell_1069,7,1619.6447133087852,-5004.534876380852
Cell_1070,5,5871.027391357874,-4999.140834666995
Cell_1071,3,11721.765315996372,-5009.525703054128
Cell_1072,7,2333.3296442980345,-5022.1111522374795
Cell_1073,1,4758.513978686405,-5013.326882775225
Cell_1074,4,8392.493326862412,-5039.310846881825
Cell_1075,1,4546.445976761864,-5051.36838961885
Cell_1076,2,7628.100344208322,-5065.346789883269
Cell_1077,1,3732.9930058939094,-5057.862750491159
Cell_1079,3,6323.003485509544,-5099.724595997757
Cell_1080,2,8125.53948953255,-5116.642902208202
Cell_1081,4,11455.950606443115,-5065.297458975907
Cell_1084,3,5099.358392434988,-5128.50190943808
Cell_1085,6,8956.435847409766,-5116.178312881861
Cell_1087,3,9585.862365525107,-5115.956166579329
Cell_1088,7,1640.1827097163546,-5144.72948098974
Cell_1090,1,3971.618438234526,-5120.008520501437
Cell_1091,3,12029.276634951675,-5111.778308450227
Cell_1092,4,5963.200512552798,-5139.954629585686
Cell_1093,2,7139.688810649671,-5151.383275082237
Cell_1094,1,4724.305120873408,-5164.537197816479
Cell_1095,2,8335.73856025479,-5158.914430237461
Cell_1096,1,4308.793917652728,-5153.413449697489
Cell_1097,7,2199.362810707457,-5191.5720431576065
Cell_1098,1,4145.0833217350955,-5178.3867780097435
Cell_1099,1,7461.3438782824,-5179.9703850915475
Cell_1100,2,8010.72662406155,-5189.958615126885
Cell_1101,3,11876.145163968453,-5195.253217102531
Cell_1102,3,10177.063570255688,-5221.912620220502
Cell_1103,1,3092.626317686278,-5230.781286602397
Cell_1104,1,3217.1521813224267,-5214.259372869802
Cell_1105,3,11720.69036724625,-5214.526041459436
Cell_1106,6,6841.927597374925,-5218.465396744226
Cell_1107,3,12031.643153974852,-5240.458956230774
Cell_1108,1,4275.467182076365,-5251.468076154412
Cell_1109,1,5682.662514906586,-5220.318316328784
Cell_1110,6,11304.753616748138,-5245.656001580013
Cell_1111,4,5943.833992094862,-5245.8474773308535
Cell_1113,5,2704.0897671272587,-5263.918397912842
Cell_1114,3,10530.676176162744,-5228.978127264431
Cell_1115,2,8413.20220013402,-5256.58616260889
Cell_1116,1,4893.315022815023,-5254.8907218907225
Cell_1117,3,9597.729129723091,-5262.33314009003
Cell_1118,3,9870.757600346209,-5254.658768798009
Cell_1119,1,3425.7313875345894,-5267.68922124127
Cell_1120,2,7917.066073125595,-5279.242484869706
Cell_1121,7,2121.3055189301185,-5265.150813084699
Cell_1122,1,4055.877449751892,-5293.611448047717
Cell_1123,6,8082.411744466109,-5290.478839316435
Cell_1124,4,804.0709484690068,-5294.890851381628
Cell_1125,6,13793.778969011602,-5269.990541929798
Cell_1126,7,1120.0892318679576,-5312.119980955404
Cell_1128,3,10297.424485524938,-5293.9878238259835
Cell_1129,2,8154.213289439487,-5333.981373992896
Cell_1130,3,9093.854259660755,-5332.888311439868
Cell_1132,4,444.98084314196495,-5297.057500600528
Cell_1133,4,5550.5369000942965,-5340.317832150479
Cell_1134,1,4877.651652331371,-5345.228610230874
Cell_1135,1,5060.381639782185,-5358.771653138806
Cell_1136,7,1614.133688591544,-5340.904041386285
Cell_1137,2,8600.627329473493,-5351.967523068573
Cell_1138,1,3728.360371432473,-5373.589717328963
Cell_1140,3,11593.859959486834,-5375.847467927077
Cell_1142,2,7877.095031383821,-5391.0072740071555
Cell_1143,3,11238.421070234112,-5392.2254180602
Cell_1145,2,8315.636265041574,-5375.57790631617
Cell_1146,2,9511.050434324825,-5386.732087391419
Cell_1147,1,3148.1538151891937,-5390.8480633330355
Cell_1148,1,6459.446216116768,-5421.06762336972
Cell_1149,6,10049.189301223843,-5438.163343861034
Cell_1150,6,9283.805458744491,-5408.2338862061715
Cell_1152,1,3564.296697291574,-5417.760306021381
Cell_1153,2,8145.936413756892,-5431.765135206091
Cell_1154,6,6831.566086910269,-5442.322323280677
Cell_1155,4,747.5497277586293,-5438.39177781108
Cell_1156,3,11000.716587112172,-5455.11136459357
Cell_1157,3,11814.213646109221,-5446.952894438138
Cell_1158,6,1299.0535375380678,-5447.8389460210965
Cell_1159,1,3324.231055041908,-5469.6034303983415
Cell_1160,2,7145.499202950646,-5473.07451630044
Cell_1162,4,905.7540484475377,-5478.052194860814
Cell_1163,2,7682.922458709349,-5474.165911799762
Cell_1164,2,9543.265104405316,-5484.2241277737785
Cell_1165,1,6031.044145717418,-5481.628111927872
Cell_1166,2,8603.584568886861,-5489.351220346715
Cell_1168,6,9179.735102861196,-5478.307696855049
Cell_1169,7,1933.5843869681546,-5499.658727244111
Cell_1170,2,8738.365442601766,-5494.4111027353
Cell_1172,3,10718.030602863271,-5500.080294207784
Cell_1174,6,2701.344576479965,-5519.12223751902
Cell_1175,4,7291.18613497457,-5519.5713553019605
Cell_1177,2,9411.371399777225,-5513.372513658303
Cell_1178,6,2592.866808688001,-5536.65127587644
Cell_1179,7,1587.4918566775243,-5539.823522568637
Cell_1181,1,3459.556996685401,-5574.667002930298
Cell_1182,2,8510.198335644938,-5579.54745393303
Cell_1183,6,9683.665042752038,-5574.620202823623
Cell_1184,1,4777.129033764536,-5589.928127772849
Cell_1185,7,298.6749825459623,-5625.01303234815
Cell_1186,1,6192.011547344111,-5576.930846659985
Cell_1187,4,9559.260784661814,-5614.15634061187
Cell_1188,3,11300.845337657163,-5614.324486544917
Cell_1189,1,3688.9044627034004,-5604.143160947318
Cell_1190,2,8697.967531380753,-5607.877322175733
Cell_1191,3,12057.90221468578,-5590.103643183804
Cell_1192,1,3955.135167384819,-5622.570699370235
Cell_1193,3,10629.779330674528,-5632.873070920756
Cell_1194,5,13802.695726953063,-5619.669010854609
Cell_1195,7,1960.8386028882599,-5634.0722064961865
Cell_1196,3,10352.196037125235,-5638.210142272699
Cell_1198,7,3234.826116586287,-5639.844202138814
Cell_1200,3,9963.44199369808,-5643.9757949011755
Cell_1201,1,5017.5945530990175,-5604.583475056689
Cell_1202,3,11637.499146757678,-5657.500752860871
Cell_1203,3,10205.459869744278,-5665.055167129585
Cell_1204,7,2165.139392808842,-5702.730308259105
Cell_1205,3,10093.028006905812,-5700.6590255131405
Cell_1206,1,9259.977206616592,-5699.3842313202795
Cell_1207,2,9005.417952867801,-5708.065132435953
Cell_1208,1,4352.665683337174,-5707.539940078359
Cell_1210,2,7465.7139542355335,-5717.676757219862
Cell_1212,4,656.0813779331004,-5735.392638315255
Cell_1213,3,9855.723322494829,-5735.016891178581
Cell_1214,2,8515.455210772834,-5723.233265027322
Cell_1215,2,8260.456108248663,-5736.30861462898
Cell_1216,3,12246.169925282986,-5748.320791016062
Cell_1217,4,10863.327508532424,-5764.087986348122
Cell_1218,6,831.4332618600911,-5788.600375234521
Cell_1219,7,1346.553744584279,-5776.78667216835
Cell_1220,2,9139.473331509847,-5760.661378555798
Cell_1221,1,4914.397938401429,-5773.656220125525
Cell_1222,3,11656.616071126737,-5789.804401473918
Cell_1223,3,12113.173948305652,-5783.9962269473535
Cell_1224,2,8639.328248393584,-5780.988374944818
Cell_1225,7,1779.7834044570886,-5791.636794689426
Cell_1227,1,6243.206118018551,-5790.509255970002
Cell_1228,7,1965.5069132009216,-5782.0078459343795
Cell_1229,1,4747.846313107183,-5796.732441471572
Cell_1230,2,7799.224487053131,-5792.33626019174
Cell_1231,7,5929.976056593507,-5830.415472519499
Cell_1232,3,11223.38649215325,-5809.536438147276
Cell_1233,3,11341.05743272664,-5799.41278411565
Cell_1234,7,2459.188761668276,-5795.196440888399
Cell_1235,4,6584.125699648989,-5804.807655820131
Cell_1236,5,242.42662148169063,-5865.237064231698
Cell_1237,4,3686.6097111553786,-5813.298356573705
Cell_1238,5,8047.409523349592,-5787.342009948326
Cell_1239,7,1207.8867013653164,-5801.058912272762
Cell_1240,4,3540.793528880239,-5818.417216931953
Cell_1241,1,4461.304862902455,-5813.480462405655
Cell_1242,5,13711.940806173216,-5804.2790130977755
Cell_1243,3,5278.4559113218265,-5862.599712864345
Cell_1244,1,5634.785060026678,-5855.748110271232
Cell_1245,5,12376.262214234963,-5848.988548501693
Cell_1246,3,9818.203315455876,-5853.133187063221
Cell_1247,1,3352.370096745822,-5875.663236587511
Cell_1248,1,3820.3291761602113,-5872.275272814486
Cell_1251,5,9341.546272493571,-5889.062467866324
Cell_1252,5,13697.795579682048,-5906.862659945717
